run,attack,epsilon,eps0,eps1,eps2,alpha,malicious_ratio,malicious_count,poison_prob,fixed_offset,scale_k,local_k,clean_edges,protocol_edges,clean_triangles,protocol_triangles,estimate,rel_error_clean,rel_error_protocol,orig_edge_changes,rr_changes,lap_attacked_reports,lap_total_offset,seconds
4,lap_scale_inc,1.0000000000,0.1000000000,0.7322080387,0.1677919613,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,837394.8455278274,106.4961290793,106.4961290793,0,0,500,2623149.3165546912,3.5600126590
0,lap_scale_inc,1.0000000000,0.1000000000,0.7439524484,0.1560475516,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,1545074.8214255581,197.3407986426,197.3407986426,0,0,800,4469497.6044239784,3.5254380570
1,lap_scale_inc,1.0000000000,0.1000000000,0.7364488409,0.1635511591,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,1211593.8969378287,154.5319508264,154.5319508264,0,0,800,4259543.7988331160,3.4897508570
2,lap_scale_inc,1.0000000000,0.1000000000,0.7404953091,0.1595046909,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,1575735.7878883211,201.2767378547,201.2767378547,0,0,800,4371019.0192859806,3.4470847560
3,lap_scale_inc,1.0000000000,0.1000000000,0.7361341779,0.1638658221,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,1249681.6150353551,159.4212599532,159.4212599532,0,0,800,4258212.4135530246,3.5454058580
4,lap_scale_inc,1.0000000000,0.1000000000,0.7322080387,0.1677919613,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,1385231.7143000111,176.8217861746,176.8217861746,0,0,800,4187629.1610983703,3.4642244570
0,lap_scale_inc,1.0000000000,0.1000000000,0.7439524484,0.1560475516,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,1955158.2665176957,249.9830894118,249.9830894118,0,0,1000,5581346.7364139995,3.4858303570
1,lap_scale_inc,1.0000000000,0.1000000000,0.7364488409,0.1635511591,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,1597549.5382818088,204.0769625522,204.0769625522,0,0,1000,5327007.7901496505,3.4575384560
2,lap_scale_inc,1.0000000000,0.1000000000,0.7404953091,0.1595046909,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,1948444.6054002300,249.1212587163,249.1212587163,0,0,1000,5458592.5332074203,3.4648772570
3,lap_scale_inc,1.0000000000,0.1000000000,0.7361341779,0.1638658221,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,1583025.2978371382,202.2124900946,202.2124900946,0,0,1000,5310000.4183381665,3.4438752560
4,lap_scale_inc,1.0000000000,0.1000000000,0.7322080387,0.1677919613,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,1776370.8113396193,227.0321965776,227.0321965776,0,0,1000,5228648.3593925750,3.4859742570
0,lap_scale_inc,1.0000000000,0.1000000000,0.7439524484,0.1560475516,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,2438320.1823988552,312.0064418997,312.0064418997,0,0,1300,7248963.4334507789,3.5500505580
1,lap_scale_inc,1.0000000000,0.1000000000,0.7364488409,0.1635511591,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,2153348.1325658620,275.4246640008,275.4246640008,0,0,1300,6922472.6068322510,3.4729401570
2,lap_scale_inc,1.0000000000,0.1000000000,0.7404953091,0.1595046909,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,2480585.1953742965,317.4319891366,317.4319891366,0,0,1300,7079329.1017709030,3.4547284570
3,lap_scale_inc,1.0000000000,0.1000000000,0.7361341779,0.1638658221,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,2087504.7235714120,266.9723650284,266.9723650284,0,0,1300,6891407.9731059102,3.4816582570
4,lap_scale_inc,1.0000000000,0.1000000000,0.7322080387,0.1677919613,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,2286146.0562886489,292.4718942604,292.4718942604,0,0,1300,6793258.6200747071,3.4782364570
0,lap_scale_inc,1.0000000000,0.1000000000,0.7439524484,0.1560475516,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,2886213.0772119742,369.5023205664,369.5023205664,0,0,1500,8360388.4483012930,3.4982280570
1,lap_scale_inc,1.0000000000,0.1000000000,0.7364488409,0.1635511591,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,2481860.3057747851,317.5956746823,317.5956746823,0,0,1500,7999565.8485101825,3.4636751570
2,lap_scale_inc,1.0000000000,0.1000000000,0.7404953091,0.1595046909,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,2881192.8034702451,368.8578695084,368.8578695084,0,0,1500,8159468.7728522252,3.4783727570
3,lap_scale_inc,1.0000000000,0.1000000000,0.7361341779,0.1638658221,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,2495555.9980376754,319.3537866544,319.3537866544,0,0,1500,7959785.5160833998,3.4321269560
4,lap_scale_inc,1.0000000000,0.1000000000,0.7322080387,0.1677919613,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,2599861.2145732134,332.7434165049,332.7434165049,0,0,1500,7845530.4559948836,3.4984165570
0,lap_scale_inc,1.0000000000,0.1000000000,0.7439524484,0.1560475516,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,3438120.5773281469,440.3505234054,440.3505234054,0,0,1800,10042109.4685447775,3.4709011570
1,lap_scale_inc,1.0000000000,0.1000000000,0.7364488409,0.1635511591,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,3071677.9380768980,393.3103899970,393.3103899970,0,0,1800,9591324.1414870843,3.4668020560
2,lap_scale_inc,1.0000000000,0.1000000000,0.7404953091,0.1595046909,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,3365116.6171221281,430.9790265882,430.9790265882,0,0,1800,9799560.6728474572,3.4277917570
3,lap_scale_inc,1.0000000000,0.1000000000,0.7361341779,0.1638658221,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,2933030.2915079002,375.5122325427,375.5122325427,0,0,1800,9536250.7663365863,3.4119157550
4,lap_scale_inc,1.0000000000,0.1000000000,0.7322080387,0.1677919613,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,3183310.9816812482,407.6406908448,407.6406908448,0,0,1800,9412541.0321807545,3.4746345570
0,lap_scale_inc,1.0000000000,0.1000000000,0.7439524484,0.1560475516,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,3707370.1860262807,474.9140161780,474.9140161780,0,0,2000,11161181.3999218270,3.4800007570
1,lap_scale_inc,1.0000000000,0.1000000000,0.7364488409,0.1635511591,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,3398659.5834600013,435.2849272734,435.2849272734,0,0,2000,10653752.8575849999,3.4669303560
2,lap_scale_inc,1.0000000000,0.1000000000,0.7404953091,0.1595046909,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,3752233.2792109479,480.6730782042,480.6730782042,0,0,2000,10890070.5059026647,3.5397114580
3,lap_scale_inc,1.0000000000,0.1000000000,0.7361341779,0.1638658221,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,3358277.8777156826,430.1011396297,430.1011396297,0,0,2000,10603087.2851556111,3.4200013560
4,lap_scale_inc,1.0000000000,0.1000000000,0.7322080387,0.1677919613,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,3474241.5794651532,444.9873657850,444.9873657850,0,0,2000,10454470.3497700766,3.3738103550
0,lap_scale_dec,1.0000000000,0.1000000000,0.7439524484,0.1560475516,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-513944.3888524256,66.9748894547,66.9748894547,0,0,300,-1674425.5887161572,3.5544597580
1,lap_scale_dec,1.0000000000,0.1000000000,0.7364488409,0.1635511591,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-743596.3241615715,96.4552405856,96.4552405856,0,0,300,-1607456.5638534913,3.5142860570
2,lap_scale_dec,1.0000000000,0.1000000000,0.7404953091,0.1595046909,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-404408.3646556796,52.9137823692,52.9137823692,0,0,300,-1637243.6101794371,3.4252976570
3,lap_scale_dec,1.0000000000,0.1000000000,0.7361341779,0.1638658221,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-688494.5865120903,89.3818467923,89.3818467923,0,0,300,-1594988.1745213554,3.4952296570
4,lap_scale_dec,1.0000000000,0.1000000000,0.7322080387,0.1677919613,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-552254.3359086065,71.8927260473,71.8927260473,0,0,300,-1575698.9716356830,3.4635170560
0,lap_scale_dec,1.0000000000,0.1000000000,0.7439524484,0.1560475516,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-891781.6542146867,115.4777476527,115.4777476527,0,0,500,-2792654.2204153868,3.5400171580
1,lap_scale_dec,1.0000000000,0.1000000000,0.7364488409,0.1635511591,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-1082856.9511538425,140.0060271058,140.0060271058,0,0,500,-2668357.6206934974,3.4731112580
2,lap_scale_dec,1.0000000000,0.1000000000,0.7404953091,0.1595046909,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-789014.9191087930,102.2856122091,102.2856122091,0,0,500,-2722137.3440032420,3.5555114580
3,lap_scale_dec,1.0000000000,0.1000000000,0.7361341779,0.1638658221,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-1077415.8856338093,139.3075591314,139.3075591314,0,0,500,-2654229.3309954414,3.4519669570
4,lap_scale_dec,1.0000000000,0.1000000000,0.7322080387,0.1677919613,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-911371.3655086305,117.9924731077,117.9924731077,0,0,500,-2623149.3165546912,3.4369724570
0,lap_scale_dec,1.0000000000,0.1000000000,0.7439524484,0.1560475516,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-1434590.2481904272,185.1579265970,185.1579265970,0,0,800,-4469497.6044239784,3.4847318580
1,lap_scale_dec,1.0000000000,0.1000000000,0.7364488409,0.1635511591,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-1628101.9689509196,209.9989690566,209.9989690566,0,0,800,-4259543.7988331160,3.4185708560
2,lap_scale_dec,1.0000000000,0.1000000000,0.7404953091,0.1595046909,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-1338276.8916356622,172.7942094526,172.7942094526,0,0,800,-4371019.0192859806,3.4668445560
3,lap_scale_dec,1.0000000000,0.1000000000,0.7361341779,0.1638658221,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-1589126.6606666611,204.9957202396,204.9957202396,0,0,800,-4258212.4135530246,3.5478387580
4,lap_scale_dec,1.0000000000,0.1000000000,0.7322080387,0.1677919613,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-1406521.0597655668,181.5546931663,181.5546931663,0,0,800,-4187629.1610983703,3.5041724580
0,lap_scale_dec,1.0000000000,0.1000000000,0.7439524484,0.1560475516,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-1765739.5577583041,227.6674656943,227.6674656943,0,0,1000,-5581346.7364139995,3.4251848560
1,lap_scale_dec,1.0000000000,0.1000000000,0.7364488409,0.1635511591,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-1953788.9884846294,251.8073155949,251.8073155949,0,0,1000,-5327007.7901496505,3.4117253560
2,lap_scale_dec,1.0000000000,0.1000000000,0.7404953091,0.1595046909,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-1690617.0834047236,218.0240158414,218.0240158414,0,0,1000,-5458592.5332074203,3.5850337590
3,lap_scale_dec,1.0000000000,0.1000000000,0.7361341779,0.1638658221,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-1956974.9810549738,252.2163005205,252.2163005205,0,0,1000,-5310000.4183381665,3.4167407560
4,lap_scale_dec,1.0000000000,0.1000000000,0.7322080387,0.1677919613,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-1709394.7615887607,220.4345008458,220.4345008458,0,0,1000,-5228648.3593925750,3.4289040560
0,lap_scale_dec,1.0000000000,0.1000000000,0.7439524484,0.1560475516,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-2394322.1065683281,308.3584218958,308.3584218958,0,0,1300,-7248963.4334507789,3.4621750560
1,lap_scale_dec,1.0000000000,0.1000000000,0.7364488409,0.1635511591,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-2461633.6053222963,316.9991791171,316.9991791171,0,0,1300,-6922472.6068322510,3.5094301580
2,lap_scale_dec,1.0000000000,0.1000000000,0.7404953091,0.1595046909,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-2238967.5391396433,288.4156019435,288.4156019435,0,0,1300,-7079329.1017709030,3.4574267560
3,lap_scale_dec,1.0000000000,0.1000000000,0.7361341779,0.1638658221,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-2506767.2584992009,322.7929728497,322.7929728497,0,0,1300,-6891407.9731059102,3.4615380560
4,lap_scale_dec,1.0000000000,0.1000000000,0.7322080387,0.1677919613,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-2242693.0237611523,288.8938413044,288.8938413044,0,0,1300,-6793258.6200747071,3.4152374560
0,lap_scale_dec,1.0000000000,0.1000000000,0.7439524484,0.1560475516,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-2687379.2216555444,345.9780772343,345.9780772343,0,0,1500,-8360388.4483012930,3.3277172540
1,lap_scale_dec,1.0000000000,0.1000000000,0.7364488409,0.1635511591,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-2851183.5932320007,367.0055960503,367.0055960503,0,0,1500,-7999565.8485101825,3.4519705570
2,lap_scale_dec,1.0000000000,0.1000000000,0.7404953091,0.1595046909,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-2558453.0450979085,329.4278620151,329.4278620151,0,0,1500,-8159468.7728522252,3.5271524580
3,lap_scale_dec,1.0000000000,0.1000000000,0.7361341779,0.1638658221,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-2810967.6793512534,361.8430910592,361.8430910592,0,0,1500,-7959785.5160833998,3.4181644560
4,lap_scale_dec,1.0000000000,0.1000000000,0.7322080387,0.1677919613,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-2630492.4227567073,338.6755356555,338.6755356555,0,0,1500,-7845530.4559948836,3.4216412560
0,lap_scale_dec,1.0000000000,0.1000000000,0.7439524484,0.1560475516,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-3256619.0683683977,419.0512282886,419.0512282886,0,0,1800,-10042109.4685447775,3.8018253630
1,lap_scale_dec,1.0000000000,0.1000000000,0.7364488409,0.1635511591,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-3322538.1562478286,427.5132421371,427.5132421371,0,0,1800,-9591324.1414870843,3.6923338610
2,lap_scale_dec,1.0000000000,0.1000000000,0.7404953091,0.1595046909,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-3167923.8314428418,407.6654469118,407.6654469118,0,0,1800,-9799560.6728474572,3.6414180600
3,lap_scale_dec,1.0000000000,0.1000000000,0.7361341779,0.1638658221,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-3424470.2193831671,440.5982309863,440.5982309863,0,0,1800,-9536250.7663365863,3.5585760580
4,lap_scale_dec,1.0000000000,0.1000000000,0.7322080387,0.1677919613,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-3091716.3731059297,397.8827179854,397.8827179854,0,0,1800,-9412541.0321807545,3.4774851570
0,lap_scale_dec,1.0000000000,0.1000000000,0.7439524484,0.1560475516,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-3733417.4139216258,480.2576911324,480.2576911324,0,0,2000,-11161181.3999218270,3.5833674590
1,lap_scale_dec,1.0000000000,0.1000000000,0.7364488409,0.1635511591,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-3703842.3215966783,476.4611452627,476.4611452627,0,0,2000,-10653752.8575849999,3.6111867590
2,lap_scale_dec,1.0000000000,0.1000000000,0.7404953091,0.1595046909,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-3507813.7247241526,451.2970121597,451.2970121597,0,0,2000,-10890070.5059026647,3.5802481590
3,lap_scale_dec,1.0000000000,0.1000000000,0.7361341779,0.1638658221,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-3710446.9790547155,477.3089831906,477.3089831906,0,0,2000,-10603087.2851556111,3.6459526590
4,lap_scale_dec,1.0000000000,0.1000000000,0.7322080387,0.1677919613,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-3495405.3203815441,449.7041489578,449.7041489578,0,0,2000,-10454470.3497700766,3.4629205560
0,lap_local_inc,1.0000000000,0.1000000000,0.7439524484,0.1560475516,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,44427.9790748979,4.7032065565,4.7032065565,0,0,300,691.5150658165,3.5258039570
1,lap_local_inc,1.0000000000,0.1000000000,0.7364488409,0.1635511591,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-207637.9873186494,27.6544271269,27.6544271269,0,0,300,418.4466752718,3.5773467590
2,lap_local_inc,1.0000000000,0.1000000000,0.7404953091,0.1595046909,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,141477.8268258343,17.1614668583,17.1614668583,0,0,300,414.9642651024,3.5808121590
3,lap_local_inc,1.0000000000,0.1000000000,0.7361341779,0.1638658221,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-156721.7091036290,21.1183195255,21.1183195255,0,0,300,330.4577040311,3.5388400570
4,lap_local_inc,1.0000000000,0.1000000000,0.7322080387,0.1677919613,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-26912.7482611970,4.4547815483,4.4547815483,0,0,300,325.7913065437,3.5858223590
0,lap_local_inc,1.0000000000,0.1000000000,0.7439524484,0.1560475516,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,39424.4085463049,4.0608996850,4.0608996850,0,0,500,963.9678675791,3.4236910550
1,lap_local_inc,1.0000000000,0.1000000000,0.7364488409,0.1635511591,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-193165.5168704498,25.7966003685,25.7966003685,0,0,500,716.6821566868,3.4684958570
2,lap_local_inc,1.0000000000,0.1000000000,0.7404953091,0.1595046909,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,118611.6007843099,14.2261361726,14.2261361726,0,0,500,742.2156760603,3.4502696560
3,lap_local_inc,1.0000000000,0.1000000000,0.7361341779,0.1638658221,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-192389.5153063384,25.6969852768,25.6969852768,0,0,500,849.7799869780,3.4576918570
4,lap_local_inc,1.0000000000,0.1000000000,0.7322080387,0.1677919613,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-36635.4495950834,5.7028818479,5.7028818479,0,0,500,1058.4311859590,3.5010471580
0,lap_local_inc,1.0000000000,0.1000000000,0.7439524484,0.1560475516,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,55781.5802180802,6.1606649831,6.1606649831,0,0,800,1617.8808015375,3.6214527590
1,lap_local_inc,1.0000000000,0.1000000000,0.7364488409,0.1635511591,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-207855.6109786923,27.6823634119,27.6823634119,0,0,800,1195.2750835721,3.5860113590
2,lap_local_inc,1.0000000000,0.1000000000,0.7404953091,0.1595046909,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,119106.5248271021,14.2896694258,14.2896694258,0,0,800,1131.2301023073,3.6077525590
3,lap_local_inc,1.0000000000,0.1000000000,0.7361341779,0.1638658221,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-169259.7957804311,22.7278300103,22.7278300103,0,0,800,1388.1811056629,3.5613988580
4,lap_local_inc,1.0000000000,0.1000000000,0.7322080387,0.1677919613,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-10152.7119755929,2.3033006387,2.3033006387,0,0,800,1475.8822715356,3.5764083590
0,lap_local_inc,1.0000000000,0.1000000000,0.7439524484,0.1560475516,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,95328.2109112017,11.2372542890,11.2372542890,0,0,1000,1856.5695944871,3.6178370600
1,lap_local_inc,1.0000000000,0.1000000000,0.7364488409,0.1635511591,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-177663.6932442667,23.8066358465,23.8066358465,0,0,1000,1368.0955714409,3.4956940570
2,lap_local_inc,1.0000000000,0.1000000000,0.7404953091,0.1595046909,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,129444.7142918583,15.6167797551,15.6167797551,0,0,1000,1592.8598823253,3.4721054570
3,lap_local_inc,1.0000000000,0.1000000000,0.7361341779,0.1638658221,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-186421.5226192265,24.9308758176,24.9308758176,0,0,1000,1659.9569690928,3.4892402570
4,lap_local_inc,1.0000000000,0.1000000000,0.7322080387,0.1677919613,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,34090.1361518787,3.3761407127,3.3761407127,0,0,1000,1806.3338293499,3.4415153560
0,lap_local_inc,1.0000000000,0.1000000000,0.7439524484,0.1560475516,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,22820.7130517341,1.9294881966,1.9294881966,0,0,1300,2465.0254094130,3.4522464560
1,lap_local_inc,1.0000000000,0.1000000000,0.7364488409,0.1635511591,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-153598.8738278809,20.7174420832,20.7174420832,0,0,1300,1631.5876510095,3.5173031580
2,lap_local_inc,1.0000000000,0.1000000000,0.7404953091,0.1595046909,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,121524.2272859940,14.6000291766,14.6000291766,0,0,1300,2146.1975059941,3.5070509570
3,lap_local_inc,1.0000000000,0.1000000000,0.7361341779,0.1638658221,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,-208972.1718758279,27.8256960046,27.8256960046,0,0,1300,1977.2867641975,3.4796793570
4,lap_local_inc,1.0000000000,0.1000000000,0.7322080387,0.1677919613,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,22525.5766892666,1.8916016289,1.8916016289,0,0,1300,2397.1812765548,3.4696398570
0,lap_local_inc,1.0000000000,0.1000000000,0.7439524484,0.1560475516,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,7569,7569,7790,7790,100364.8693669790,11.8838086479,11.8838086479,0,0,1500,2843.8247662853,3.4292124560
