run,attack,epsilon,eps0,eps1,eps2,alpha,malicious_ratio,malicious_count,poison_prob,fixed_offset,scale_k,local_k,clean_edges,protocol_edges,clean_triangles,protocol_triangles,estimate,rel_error_clean,rel_error_protocol,orig_edge_changes,rr_changes,lap_attacked_reports,lap_total_offset,seconds
4,lap_fixed_dec,1.0000000000,0.1000000000,0.8741665554,0.0258334446,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,27715110.8659686148,0.1588902377,0.1588902377,0,0,1500,-15000000.0000000000,10.9065907780
0,lap_fixed_dec,1.0000000000,0.1000000000,0.8742396922,0.0257603078,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,28132135.3548495173,0.1462342043,0.1462342043,0,0,1800,-18000000.0000000000,11.4906157880
1,lap_fixed_dec,1.0000000000,0.1000000000,0.8740380837,0.0259619163,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,25211220.9366204403,0.2348793352,0.2348793352,0,0,1800,-18000000.0000000000,10.7856570770
2,lap_fixed_dec,1.0000000000,0.1000000000,0.8741025851,0.0258974149,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,27876536.5933734663,0.1539912223,0.1539912223,0,0,1800,-18000000.0000000000,10.7440716760
3,lap_fixed_dec,1.0000000000,0.1000000000,0.8740693054,0.0259306946,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,24005928.2785112709,0.2714580603,0.2714580603,0,0,1800,-18000000.0000000000,11.1501862820
4,lap_fixed_dec,1.0000000000,0.1000000000,0.8741665554,0.0258334446,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,27480095.5123778693,0.1660225818,0.1660225818,0,0,1800,-18000000.0000000000,11.2513187840
0,lap_fixed_dec,1.0000000000,0.1000000000,0.8742396922,0.0257603078,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,25680102.8841965497,0.2206495100,0.2206495100,0,0,2000,-20000000.0000000000,11.3372981850
1,lap_fixed_dec,1.0000000000,0.1000000000,0.8740380837,0.0259619163,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,24130743.0433764644,0.2676701297,0.2676701297,0,0,2000,-20000000.0000000000,11.1452606820
2,lap_fixed_dec,1.0000000000,0.1000000000,0.8741025851,0.0258974149,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,28082746.5594368912,0.1477330761,0.1477330761,0,0,2000,-20000000.0000000000,11.2236911830
3,lap_fixed_dec,1.0000000000,0.1000000000,0.8740693054,0.0259306946,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,25064521.0990770496,0.2393314432,0.2393314432,0,0,2000,-20000000.0000000000,11.6879469910
4,lap_fixed_dec,1.0000000000,0.1000000000,0.8741665554,0.0258334446,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,26758227.7363037616,0.1879301266,0.1879301266,0,0,2000,-20000000.0000000000,10.8263877770
0,lap_scale_inc,1.0000000000,0.1000000000,0.8742396922,0.0257603078,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,40459958.9664381221,0.2278957365,0.2278957365,0,0,300,21236591.5327607915,10.7374651750
1,lap_scale_inc,1.0000000000,0.1000000000,0.8740380837,0.0259619163,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,37046023.6563703939,0.1242882016,0.1242882016,0,0,300,19612727.3957763277,10.8503683780
2,lap_scale_inc,1.0000000000,0.1000000000,0.8741025851,0.0258974149,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,40585009.2548561916,0.2316908149,0.2316908149,0,0,300,19755030.2820071802,10.7500767760
3,lap_scale_inc,1.0000000000,0.1000000000,0.8740693054,0.0259306946,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,38314615.3056199178,0.1627879509,0.1627879509,0,0,300,20721619.1607037410,11.3008662850
4,lap_scale_inc,1.0000000000,0.1000000000,0.8741665554,0.0258334446,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,38800352.9671767876,0.1775293204,0.1775293204,0,0,300,20294326.8642655611,10.7109295750
0,lap_scale_inc,1.0000000000,0.1000000000,0.8742396922,0.0257603078,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,44701899.9899141043,0.3566319347,0.3566319347,0,0,500,33785267.4500446618,10.8331952770
1,lap_scale_inc,1.0000000000,0.1000000000,0.8740380837,0.0259619163,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,40851798.0352681503,0.2397874323,0.2397874323,0,0,500,33246727.3513895571,10.8206719770
2,lap_scale_inc,1.0000000000,0.1000000000,0.8741025851,0.0258974149,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,44633213.5188891217,0.3545474090,0.3545474090,0,0,500,32808838.8393501341,11.8525015930
3,lap_scale_inc,1.0000000000,0.1000000000,0.8740693054,0.0259306946,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,41339626.6860787421,0.2545922599,0.2545922599,0,0,500,33077123.7868707702,14.7959209430
4,lap_scale_inc,1.0000000000,0.1000000000,0.8741665554,0.0258334446,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,43766951.4644075707,0.3282577263,0.3282577263,0,0,500,33642635.7309263870,14.5263540380
0,lap_scale_inc,1.0000000000,0.1000000000,0.8742396922,0.0257603078,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,51194908.2832246125,0.5536844628,0.5536844628,0,0,800,52860424.6959003434,11.8183830940
1,lap_scale_inc,1.0000000000,0.1000000000,0.8740380837,0.0259619163,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,47789906.2646517679,0.4503480391,0.4503480391,0,0,800,52505041.5591489002,11.2249221840
2,lap_scale_inc,1.0000000000,0.1000000000,0.8741025851,0.0258974149,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,50586277.3170719147,0.5352134760,0.5352134760,0,0,800,51224231.1890529096,11.2379752830
3,lap_scale_inc,1.0000000000,0.1000000000,0.8740693054,0.0259306946,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,47389023.2362867221,0.4381818735,0.4381818735,0,0,800,51766793.1970885992,10.9849675800
4,lap_scale_inc,1.0000000000,0.1000000000,0.8741665554,0.0258334446,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,50789267.6495129392,0.5413739114,0.5413739114,0,0,800,53287810.6472055614,10.5749879720
0,lap_scale_inc,1.0000000000,0.1000000000,0.8742396922,0.0257603078,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,55703402.1567696333,0.6905101183,0.6905101183,0,0,1000,65621080.4676994309,10.9091393780
1,lap_scale_inc,1.0000000000,0.1000000000,0.8740380837,0.0259619163,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,52579470.6299445704,0.5957037393,0.5957037393,0,0,1000,65846055.9070763439,11.0473575810
2,lap_scale_inc,1.0000000000,0.1000000000,0.8741025851,0.0258974149,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,56326851.8333344832,0.7094308295,0.7094308295,0,0,1000,64527217.0417512283,10.9487133790
3,lap_scale_inc,1.0000000000,0.1000000000,0.8740693054,0.0259306946,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,51448214.6246840954,0.5613719095,0.5613719095,0,0,1000,63943399.4522711113,11.0165347800
4,lap_scale_inc,1.0000000000,0.1000000000,0.8741665554,0.0258334446,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,54854684.0863717422,0.6647528677,0.6647528677,0,0,1000,65936559.3726416230,11.6221630900
0,lap_scale_inc,1.0000000000,0.1000000000,0.8742396922,0.0257603078,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,61436594.2729680017,0.8645034276,0.8645034276,0,0,1300,85422206.4549394548,11.5274954890
1,lap_scale_inc,1.0000000000,0.1000000000,0.8740380837,0.0259619163,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,59052311.7061279938,0.7921442242,0.7921442242,0,0,1300,85884576.5783406943,11.9681199950
2,lap_scale_inc,1.0000000000,0.1000000000,0.8741025851,0.0258974149,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,62793208.3705374375,0.9056745189,0.9056745189,0,0,1300,83681709.8855051100,11.8644467940
3,lap_scale_inc,1.0000000000,0.1000000000,0.8740693054,0.0259306946,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,57593994.3151205704,0.7478865989,0.7478865989,0,0,1300,83533498.8036631197,11.4918921880
4,lap_scale_inc,1.0000000000,0.1000000000,0.8741665554,0.0258334446,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,60644769.1905849203,0.8404727892,0.8404727892,0,0,1300,85648843.4271779358,11.7577706920
0,lap_scale_inc,1.0000000000,0.1000000000,0.8742396922,0.0257603078,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,66712710.8470850214,1.0246252174,1.0246252174,0,0,1500,98359586.0902841687,11.3542362860
1,lap_scale_inc,1.0000000000,0.1000000000,0.8740380837,0.0259619163,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,63163807.8651659191,0.9169216272,0.9169216272,0,0,1500,98797789.4727326035,11.2880722850
2,lap_scale_inc,1.0000000000,0.1000000000,0.8741025851,0.0258974149,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,65496965.9476061985,0.9877292834,0.9877292834,0,0,1500,96513635.0034465939,11.0659060810
3,lap_scale_inc,1.0000000000,0.1000000000,0.8740693054,0.0259306946,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,64849920.6222413778,0.9680924815,0.9680924815,0,0,1500,95906279.9739531428,10.9609781790
4,lap_scale_inc,1.0000000000,0.1000000000,0.8741665554,0.0258334446,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,66005218.3582159653,1.0031539398,1.0031539398,0,0,1500,99870322.4767407328,11.2283521840
0,lap_scale_inc,1.0000000000,0.1000000000,0.8742396922,0.0257603078,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,73418264.0795920044,1.2281281481,1.2281281481,0,0,1800,117858386.1742275953,11.6197301890
1,lap_scale_inc,1.0000000000,0.1000000000,0.8740380837,0.0259619163,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,70231590.7445708364,1.1314176545,1.1314176545,0,0,1800,117061109.4238518625,11.2853517850
2,lap_scale_inc,1.0000000000,0.1000000000,0.8741025851,0.0258974149,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,72803723.6532707214,1.2094778185,1.2094778185,0,0,1800,116781561.1796918958,11.0764964810
3,lap_scale_inc,1.0000000000,0.1000000000,0.8740693054,0.0259306946,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,68676935.1979321241,1.0842363186,1.0842363186,0,0,1800,116013020.7582621425,11.4229891860
4,lap_scale_inc,1.0000000000,0.1000000000,0.8741665554,0.0258334446,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,73093061.1299638897,1.2182587532,1.2182587532,0,0,1800,118838896.8527583927,12.0839915980
0,lap_scale_inc,1.0000000000,0.1000000000,0.8742396922,0.0257603078,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,75965188.9281766117,1.3054232874,1.3054232874,0,0,2000,130855258.1319407821,12.1560152980
1,lap_scale_inc,1.0000000000,0.1000000000,0.8740380837,0.0259619163,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,74046522.7815859616,1.2471948057,1.2471948057,0,0,2000,129747339.2146275043,11.9782136970
2,lap_scale_inc,1.0000000000,0.1000000000,0.8741025851,0.0258974149,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,77672464.9222853482,1.3572364125,1.3572364125,0,0,2000,128769155.0885447711,12.3109277020
3,lap_scale_inc,1.0000000000,0.1000000000,0.8740693054,0.0259306946,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,74322243.8581896424,1.2555625041,1.2555625041,0,0,2000,127773168.2773384601,11.6816839910
4,lap_scale_inc,1.0000000000,0.1000000000,0.8741665554,0.0258334446,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,77829808.5911452174,1.3620115438,1.3620115438,0,0,2000,133214742.5645237118,11.9565794950
0,lap_scale_dec,1.0000000000,0.1000000000,0.8742396922,0.0257603078,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,26302231.2779310197,0.2017688977,0.2017688977,0,0,300,-21236591.5327607915,11.0540634810
1,lap_scale_dec,1.0000000000,0.1000000000,0.8740380837,0.0259619163,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,23970872.0591862239,0.2725219611,0.2725219611,0,0,300,-19612727.3957763277,11.1696495830
2,lap_scale_dec,1.0000000000,0.1000000000,0.8741025851,0.0258974149,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,27414989.0668514408,0.1679984594,0.1679984594,0,0,300,-19755030.2820071802,11.3766302860
3,lap_scale_dec,1.0000000000,0.1000000000,0.8740693054,0.0259306946,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,24500202.5318174511,0.2564576188,0.2564576188,0,0,300,-20721619.1607037410,11.5521007890
4,lap_scale_dec,1.0000000000,0.1000000000,0.8741665554,0.0258334446,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,25270801.7243331932,0.2330711526,0.2330711526,0,0,300,-20294326.8642655611,12.0476080970
0,lap_scale_dec,1.0000000000,0.1000000000,0.8742396922,0.0257603078,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,22178388.3565508835,0.3269210053,0.3269210053,0,0,500,-33785267.4500446618,11.1332153820
1,lap_scale_dec,1.0000000000,0.1000000000,0.8740380837,0.0259619163,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,18687313.1343416609,0.4328696145,0.4328696145,0,0,500,-33246727.3513895571,11.6140718900
2,lap_scale_dec,1.0000000000,0.1000000000,0.8741025851,0.0258974149,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,22760654.2926557511,0.3092501555,0.3092501555,0,0,500,-32808838.8393501341,11.7895529930
3,lap_scale_dec,1.0000000000,0.1000000000,0.8740693054,0.0259306946,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,19288210.8281648234,0.4146333203,0.4146333203,0,0,500,-33077123.7868707702,11.7578116930
4,lap_scale_dec,1.0000000000,0.1000000000,0.8741665554,0.0258334446,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,21338527.6437901966,0.3524094491,0.3524094491,0,0,500,-33642635.7309263870,11.6695054910
0,lap_scale_dec,1.0000000000,0.1000000000,0.8742396922,0.0257603078,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,15954625.1526241545,0.5158023710,0.5158023710,0,0,800,-52860424.6959003434,11.6193207910
1,lap_scale_dec,1.0000000000,0.1000000000,0.8740380837,0.0259619163,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,12786545.2252191100,0.6119485840,0.6119485840,0,0,800,-52505041.5591489002,11.5792875900
2,lap_scale_dec,1.0000000000,0.1000000000,0.8741025851,0.0258974149,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,16436789.8577028941,0.5011694351,0.5011694351,0,0,800,-51224231.1890529096,11.7341581910
3,lap_scale_dec,1.0000000000,0.1000000000,0.8740693054,0.0259306946,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,12877827.7715608552,0.6091783032,0.6091783032,0,0,800,-51766793.1970885992,11.8049563930
4,lap_scale_dec,1.0000000000,0.1000000000,0.8741665554,0.0258334446,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,15264060.5513760019,0.5367599140,0.5367599140,0,0,800,-53287810.6472055614,11.6031839900
0,lap_scale_dec,1.0000000000,0.1000000000,0.8742396922,0.0257603078,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,11956015.1783033963,0.6371538568,0.6371538568,0,0,1000,-65621080.4676994309,11.4603863870
1,lap_scale_dec,1.0000000000,0.1000000000,0.8740380837,0.0259619163,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,8682100.0252268370,0.7365120016,0.7365120016,0,0,1000,-65846055.9070763439,11.7421409920
2,lap_scale_dec,1.0000000000,0.1000000000,0.8741025851,0.0258974149,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,13308707.1388336886,0.5961017962,0.5961017962,0,0,1000,-64527217.0417512283,11.6059222900
3,lap_scale_dec,1.0000000000,0.1000000000,0.8740693054,0.0259306946,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,8819281.6565032639,0.7323487561,0.7323487561,0,0,1000,-63943399.4522711113,11.6915533910
4,lap_scale_dec,1.0000000000,0.1000000000,0.8741665554,0.0258334446,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,10896977.8379440140,0.6692939645,0.6692939645,0,0,1000,-65936559.3726416230,11.7486725920
0,lap_scale_dec,1.0000000000,0.1000000000,0.8742396922,0.0257603078,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,4488456.6363417767,0.8637824430,0.8637824430,0,0,1300,-85422206.4549394548,11.5340171890
1,lap_scale_dec,1.0000000000,0.1000000000,0.8740380837,0.0259619163,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,1795927.3205677441,0.9454964474,0.9454964474,0,0,1300,-85884576.5783406943,11.7998683930
2,lap_scale_dec,1.0000000000,0.1000000000,0.8741025851,0.0258974149,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,7005401.7802008213,0.7873971403,0.7873971403,0,0,1300,-83681709.8855051100,11.6344689900
3,lap_scale_dec,1.0000000000,0.1000000000,0.8740693054,0.0259306946,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,1904995.1126784075,0.9421864125,0.9421864125,0,0,1300,-83533498.8036631197,11.1187245810
4,lap_scale_dec,1.0000000000,0.1000000000,0.8741665554,0.0258334446,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,3545540.2391330879,0.8923984637,0.8923984637,0,0,1300,-85648843.4271779358,11.3529362850
0,lap_scale_dec,1.0000000000,0.1000000000,0.8742396922,0.0257603078,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,1139653.4535624895,0.9654133209,0.9654133209,0,0,1500,-98359586.0902841687,11.1203613820
1,lap_scale_dec,1.0000000000,0.1000000000,0.8740380837,0.0259619163,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,-2701385.1166557851,1.0819827640,1.0819827640,0,0,1500,-98797789.4727326035,12.1677727990
2,lap_scale_dec,1.0000000000,0.1000000000,0.8741025851,0.0258974149,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,1154542.6119752945,0.9649614585,0.9649614585,0,0,1500,-96513635.0034465939,12.2763905010
3,lap_scale_dec,1.0000000000,0.1000000000,0.8740693054,0.0259306946,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,912400.6396055772,0.9723100842,0.9723100842,0,0,1500,-95906279.9739531428,11.1532188830
4,lap_scale_dec,1.0000000000,0.1000000000,0.8741665554,0.0258334446,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,-574996.6262780683,1.0174502378,1.0174502378,0,0,1500,-99870322.4767407328,11.4343011870
0,lap_scale_dec,1.0000000000,0.1000000000,0.8742396922,0.0257603078,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,-5153993.3698930377,1.1564155438,1.1564155438,0,0,1800,-117858386.1742275953,11.3729216870
1,lap_scale_dec,1.0000000000,0.1000000000,0.8740380837,0.0259619163,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,-7809148.8713302277,1.2369953122,1.2369953122,0,0,1800,-117061109.4238518625,11.6159049900
2,lap_scale_dec,1.0000000000,0.1000000000,0.8741025851,0.0258974149,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,-5050650.4665238904,1.1532792502,1.1532792502,0,0,1800,-116781561.1796918958,11.4623028880
3,lap_scale_dec,1.0000000000,0.1000000000,0.8740693054,0.0259306946,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,-8665078.6409093421,1.2629714264,1.2629714264,0,0,1800,-116013020.7582621425,11.5115130890
4,lap_scale_dec,1.0000000000,0.1000000000,0.8741665554,0.0258334446,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,-6132870.1052083485,1.1861229039,1.1861229039,0,0,1800,-118838896.8527583927,11.3725315860
0,lap_scale_dec,1.0000000000,0.1000000000,0.8742396922,0.0257603078,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,-11271649.8264503013,1.3420767376,1.3420767376,0,0,2000,-130855258.1319407821,11.4254887870
1,lap_scale_dec,1.0000000000,0.1000000000,0.8740380837,0.0259619163,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,-12451703.3614991810,1.3778894952,1.3778894952,0,0,2000,-129747339.2146275043,11.5465762880
2,lap_scale_dec,1.0000000000,0.1000000000,0.8741025851,0.0258974149,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,-8173638.4700778089,1.2480569948,1.2480569948,0,0,2000,-128769155.0885447711,12.1373533990
3,lap_scale_dec,1.0000000000,0.1000000000,0.8740693054,0.0259306946,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,-10859868.3267025314,1.3295798206,1.3295798206,0,0,2000,-127773168.2773384601,11.8925392940
4,lap_scale_dec,1.0000000000,0.1000000000,0.8741665554,0.0258334446,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,-10980019.7852038909,1.3332262272,1.3332262272,0,0,2000,-133214742.5645237118,12.0159781970
0,lap_local_inc,1.0000000000,0.1000000000,0.8742396922,0.0257603078,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,33981258.1687825173,0.0312774183,0.0312774183,0,0,300,1800489.1397939625,11.6680871910
1,lap_local_inc,1.0000000000,0.1000000000,0.8740380837,0.0259619163,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,31010906.6647534519,0.0588680500,0.0588680500,0,0,300,1507376.4209256403,11.7682349930
2,lap_local_inc,1.0000000000,0.1000000000,0.8741025851,0.0258974149,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,34525241.3552661017,0.0477864473,0.0477864473,0,0,300,1575726.5832368818,11.7761743930
3,lap_local_inc,1.0000000000,0.1000000000,0.8740693054,0.0259306946,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,32003532.7884750217,0.0287434177,0.0287434177,0,0,300,1788371.6092689966,11.6435695900
