dataset,node_num,eps,eps_edge,eps_star,budget_mode,q,m,run,seed,attack_type,malicious_ratio,malicious_count,attack_strength,edge_count_before_attack,edge_count_after_attack,dmax_after_attack,added_edges,removed_edges,rr_forced_reports,selected_pair_count,clean_triangles,true_triangles_after_attack,estimate_triangle,raw_counted_three_times,rel_error_clean,signed_rel_clean,rel_error_attack_true,time_sec
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,orig_decrease,0.1750000000,1750,1.0000000000,879102,853794,3197,0,25308,0,49996,32950647,-1,34091944.7785490528,102275834.3356471509,0.0346365818,0.0346365818,nan,26.4278918810
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,orig_decrease,0.2000000000,2000,1.0000000000,879102,844887,3197,0,34215,0,49996,32950647,-1,29173147.4419209175,87519442.3257627487,0.1146411346,-0.1146411346,nan,28.1987817740
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_increase,0.0250000000,250,1.0000000000,879102,879102,3197,0,0,1244,49996,32950647,-1,40196813.6146104410,120590440.8438313156,0.2199096914,0.2199096914,nan,27.9318724240
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_increase,0.0500000000,500,1.0000000000,879102,879102,3197,0,0,2555,49996,32950647,-1,50021545.3685854077,150064636.1057562232,0.5180747549,0.5180747549,nan,27.9640085820
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_increase,0.0750000000,750,1.0000000000,879102,879102,3197,0,0,3709,49996,32950647,-1,54209250.0030773804,162627750.0092321336,0.6451649645,0.6451649645,nan,28.4187896120
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_increase,0.1000000000,1000,1.0000000000,879102,879102,3197,0,0,4928,49996,32950647,-1,66874231.2634177208,200622693.7902531624,1.0295271065,1.0295271065,nan,27.2853529110
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_increase,0.1250000000,1250,1.0000000000,879102,879102,3197,0,0,6132,49996,32950647,-1,69892613.4129169136,209677840.2387507260,1.1211302289,1.1211302289,nan,27.4207486240
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_increase,0.1500000000,1500,1.0000000000,879102,879102,3197,0,0,7419,49996,32950647,-1,86664718.4398541451,259994155.3195624352,1.6301370786,1.6301370786,nan,26.8198289160
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_increase,0.1750000000,1750,1.0000000000,879102,879102,3197,0,0,8619,49996,32950647,-1,91659034.5140911341,274977103.5422734022,1.7817066692,1.7817066692,nan,28.9753290190
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_increase,0.2000000000,2000,1.0000000000,879102,879102,3197,0,0,9929,49996,32950647,-1,105900405.8138817549,317701217.4416452646,2.2139097546,2.2139097546,nan,30.5265024750
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.0250000000,250,1.0000000000,879102,879102,3197,0,0,1244,49996,32950647,-1,24735898.4295308180,74207695.2885924578,0.2493046213,-0.2493046213,nan,25.7226883720
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.0500000000,500,1.0000000000,879102,879102,3197,0,0,2555,49996,32950647,-1,17466519.7323978171,52399559.1971934512,0.4699187627,-0.4699187627,nan,29.3655788400
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.0750000000,750,1.0000000000,879102,879102,3197,0,0,3709,49996,32950647,-1,11909492.6129137501,35728477.8387412503,0.6385657431,-0.6385657431,nan,28.3521433260
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.1000000000,1000,1.0000000000,879102,879102,3197,0,0,4928,49996,32950647,-1,10420114.9009996764,31260344.7029990293,0.6837660001,-0.6837660001,nan,28.6327579150
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.1250000000,1250,1.0000000000,879102,879102,3197,0,0,6132,49996,32950647,-1,-3873372.7694129385,-11620118.3082388155,1.1175507349,-1.1175507349,nan,27.8226219470
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.1500000000,1500,1.0000000000,879102,879102,3197,0,0,7419,49996,32950647,-1,-4140938.3513823599,-12422815.0541470796,1.1256709269,-1.1256709269,nan,28.6545213650
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.1750000000,1750,1.0000000000,879102,879102,3197,0,0,8619,49996,32950647,-1,-10279570.0072466787,-30838710.0217400379,1.3119686848,-1.3119686848,nan,27.4331123730
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.2000000000,2000,1.0000000000,879102,879102,3197,0,0,9929,49996,32950647,-1,-16970318.0337340757,-50910954.1012022272,1.5150223009,-1.5150223009,nan,27.5105761460
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,clean,0.0000000000,0,0.0000000000,879102,879102,3197,0,0,0,49995,32950647,-1,27914003.4592044018,83742010.3776132017,0.1528541622,-0.1528541622,nan,27.7337401290
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,orig_increase,0.0250000000,250,1.0000000000,879102,909649,3197,30547,0,0,49995,32950647,-1,31448208.0943796746,94344624.2831390202,0.0455966435,-0.0455966435,nan,28.9453633480
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,orig_increase,0.0500000000,500,1.0000000000,879102,1001558,3197,122456,0,0,49995,32950647,-1,63387851.0898248032,190163553.2694744170,0.9237209846,0.9237209846,nan,28.5589440910
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,orig_increase,0.0750000000,750,1.0000000000,879102,1154749,3197,275647,0,0,49995,32950647,-1,98984753.4561247081,296954260.3683741093,2.0040306479,2.0040306479,nan,29.2132451570
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,orig_increase,0.1000000000,1000,1.0000000000,879102,1370095,3197,490993,0,0,49995,32950647,-1,163077188.8593720496,489231566.5781161189,3.9491346516,3.9491346516,nan,29.0723020450
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,orig_increase,0.1250000000,1250,1.0000000000,879102,1647009,3197,767907,0,0,49995,32950647,-1,356797273.1639032960,1070391819.4917098284,9.8282326949,9.8282326949,nan,29.2508583790
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,orig_increase,0.1500000000,1500,1.0000000000,879102,1985185,3304,1106083,0,0,49995,32950647,-1,656939081.3256529570,1970817243.9769587517,18.9370616706,18.9370616706,nan,30.5215498790
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,orig_increase,0.1750000000,1750,1.0000000000,879102,2384551,3661,1505449,0,0,49995,32950647,-1,865597494.0442572832,2596792482.1327719688,25.2695143450,25.2695143450,nan,29.3309322570
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,orig_increase,0.2000000000,2000,1.0000000000,879102,2845210,3854,1966108,0,0,49995,32950647,-1,1366121101.5007417202,4098363304.5022249222,40.4596138735,40.4596138735,nan,34.6690603410
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,orig_decrease,0.0250000000,250,1.0000000000,879102,878524,3197,0,578,0,49995,32950647,-1,29267890.0469711721,87803670.1409135163,0.1117658464,-0.1117658464,nan,28.6672459660
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,orig_decrease,0.0500000000,500,1.0000000000,879102,876808,3197,0,2294,0,49995,32950647,-1,28313823.4790999927,84941470.4372999817,0.1407202572,-0.1407202572,nan,23.1420891490
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,orig_decrease,0.0750000000,750,1.0000000000,879102,873874,3197,0,5228,0,49995,32950647,-1,21771817.0697102807,65315451.2091308460,0.3392598006,-0.3392598006,nan,32.0117500940
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,orig_decrease,0.1000000000,1000,1.0000000000,879102,870595,3197,0,8507,0,49995,32950647,-1,24101554.7418339066,72304664.2255017161,0.2685559485,-0.2685559485,nan,30.1245599160
