dataset,node_num,eps,eps_edge,eps_star,budget_mode,q,m,run,seed,attack_type,malicious_ratio,malicious_count,attack_strength,edge_count_before_attack,edge_count_after_attack,dmax_after_attack,added_edges,removed_edges,rr_forced_reports,selected_pair_count,clean_triangles,true_triangles_after_attack,estimate_triangle,raw_counted_three_times,rel_error_clean,signed_rel_clean,rel_error_attack_true,time_sec
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_increase,0.1250000000,2500,1.0000000000,29046,29046,123,0,0,1539,99996,54097,-1,5474385.6004976584,16423156.8014929760,100.1957335989,100.1957335989,nan,133.1315517630
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_increase,0.1500000000,3000,1.0000000000,29046,29046,123,0,0,2236,99996,54097,-1,-1209903.3528872810,-3629710.0586618432,23.3654426842,-23.3654426842,nan,133.2516088390
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_increase,0.1750000000,3500,1.0000000000,29046,29046,123,0,0,3072,99996,54097,-1,4666280.0782157509,13998840.2346472535,85.2576497443,85.2576497443,nan,133.5631408810
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_increase,0.2000000000,4000,1.0000000000,29046,29046,123,0,0,4033,99996,54097,-1,6436653.8451545136,19309961.5354635417,117.9835636940,117.9835636940,nan,135.3841859850
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.0250000000,500,1.0000000000,29046,29046,123,0,0,65,99996,54097,-1,3618589.7430637707,10855769.2291913126,65.8907655335,65.8907655335,nan,130.1550802420
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.0500000000,1000,1.0000000000,29046,29046,123,0,0,264,99996,54097,-1,1669930.9663480564,5009792.8990441691,29.8691973002,29.8691973002,nan,134.7514458850
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.0750000000,1500,1.0000000000,29046,29046,123,0,0,579,99996,54097,-1,7336571.0047721714,22009713.0143165141,134.6188144402,134.6188144402,nan,135.4456999560
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.1000000000,2000,1.0000000000,29046,29046,123,0,0,1009,99996,54097,-1,5956709.0720760673,17870127.2162282020,109.1116341401,109.1116341401,nan,135.0988938560
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.1250000000,2500,1.0000000000,29046,29046,123,0,0,1539,99996,54097,-1,7543099.6041349387,22629298.8124048151,138.4365603293,138.4365603293,nan,135.3010282330
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.1500000000,3000,1.0000000000,29046,29046,123,0,0,2236,99996,54097,-1,-2026500.9859019939,-6079502.9577059820,38.4605058673,-38.4605058673,nan,140.4941394630
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.1750000000,3500,1.0000000000,29046,29046,123,0,0,3072,99996,54097,-1,6353915.1864461713,19061745.5593385138,116.4541136560,116.4541136560,nan,132.8752649680
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.2000000000,4000,1.0000000000,29046,29046,123,0,0,4033,99996,54097,-1,7525450.6891741343,22576352.0675224029,138.1103146048,138.1103146048,nan,133.2325628620
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,clean,0.0000000000,0,0.0000000000,29046,29046,123,0,0,0,99994,54097,-1,-2837621.3015000294,-8512863.9045000877,53.4543191212,-53.4543191212,nan,130.2854580120
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,rr_increase,0.0250000000,500,1.0000000000,29046,29046,123,0,0,60,99994,54097,-1,1997621.3015000301,5992863.9045000905,35.9266558497,35.9266558497,nan,131.3698137550
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,rr_increase,0.0500000000,1000,1.0000000000,29046,29046,123,0,0,250,99994,54097,-1,3599779.0923137725,10799337.2769413181,65.5430447587,65.5430447587,nan,133.6850514520
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,rr_increase,0.0750000000,1500,1.0000000000,29046,29046,123,0,0,553,99994,54097,-1,-258395.4636200915,-775186.3908602746,5.7765211309,-5.7765211309,nan,135.0387114810
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,rr_increase,0.1000000000,2000,1.0000000000,29046,29046,123,0,0,963,99994,54097,-1,2366528.5993627668,7099585.7980883000,42.7460228730,42.7460228730,nan,133.7101963420
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,rr_increase,0.1250000000,2500,1.0000000000,29046,29046,123,0,0,1545,99994,54097,-1,-764841.2226005192,-2294523.6678015576,15.1383297152,-15.1383297152,nan,131.5167731710
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,rr_increase,0.1500000000,3000,1.0000000000,29046,29046,123,0,0,2205,99994,54097,-1,-640415.1871299323,-1921245.5613897969,12.8382754521,-12.8382754521,nan,133.0087914830
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,rr_increase,0.1750000000,3500,1.0000000000,29046,29046,123,0,0,3056,99994,54097,-1,-3402988.1650735918,-10208964.4952207748,63.9053027908,-63.9053027908,nan,132.5267551740
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,rr_increase,0.2000000000,4000,1.0000000000,29046,29046,123,0,0,3974,99994,54097,-1,-274993.0966348112,-824979.2899044335,6.0833335792,-6.0833335792,nan,138.9790346110
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,rr_decrease,0.0250000000,500,1.0000000000,29046,29046,123,0,0,60,99994,54097,-1,1725422.0904951219,5176266.2714853659,30.8949681220,30.8949681220,nan,136.3469139040
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,rr_decrease,0.0500000000,1000,1.0000000000,29046,29046,123,0,0,250,99994,54097,-1,4416376.7253284911,13249130.1759854723,80.6381079418,80.6381079418,nan,131.5286136820
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,rr_decrease,0.0750000000,1500,1.0000000000,29046,29046,123,0,0,553,99994,54097,-1,-95075.9370171469,-285227.8110514408,2.7575084943,-2.7575084943,nan,135.9624718190
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,rr_decrease,0.1000000000,2000,1.0000000000,29046,29046,123,0,0,963,99994,54097,-1,2094329.3883578593,6282988.1650735782,37.7143351453,37.7143351453,nan,131.7734566500
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,rr_decrease,0.1250000000,2500,1.0000000000,29046,29046,123,0,0,1545,99994,54097,-1,-1309239.6446103335,-3927718.9338310002,25.2017051705,-25.2017051705,nan,140.6928115490
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,rr_decrease,0.1500000000,3000,1.0000000000,29046,29046,123,0,0,2205,99994,54097,-1,-1838091.7155515167,-5514275.1466545500,34.9777014539,-34.9777014539,nan,131.8293612360
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,rr_decrease,0.1750000000,3500,1.0000000000,29046,29046,123,0,0,3056,99994,54097,-1,-2205311.6366520049,-6615934.9099560147,41.7658767890,-41.7658767890,nan,139.4891544730
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,rr_decrease,0.2000000000,4000,1.0000000000,29046,29046,123,0,0,3974,99994,54097,-1,160525.6409730422,481576.9229191266,1.9673667851,1.9673667851,nan,129.6957003180
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,3,1779,clean,0.0000000000,0,0.0000000000,29046,29046,123,0,0,0,99997,54097,-1,1798146.9424730754,5394440.8274192261,32.2393098041,32.2393098041,nan,139.4201365800
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,3,1779,rr_increase,0.0250000000,500,1.0000000000,29046,29046,123,0,0,59,99997,54097,-1,-4150816.5675294581,-12452449.7025883738,77.7291451934,-77.7291451934,nan,133.1854598260
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,3,1779,rr_increase,0.0500000000,1000,1.0000000000,29046,29046,123,0,0,237,99997,54097,-1,-1741549.3094583570,-5224647.9283750709,33.1930848191,-33.1930848191,nan,130.8852907990
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,3,1779,rr_increase,0.0750000000,1500,1.0000000000,29046,29046,123,0,0,585,99997,54097,-1,-453858.9743063780,-1361576.9229191339,9.3897253878,-9.3897253878,nan,130.0653993940
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,3,1779,rr_increase,0.1000000000,2000,1.0000000000,29046,29046,123,0,0,1006,99997,54097,-1,-1779281.0648015065,-5337843.1944045192,33.8905681424,-33.8905681424,nan,127.2435387130
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,3,1779,rr_increase,0.1250000000,2500,1.0000000000,29046,29046,123,0,0,1592,99997,54097,-1,-7466474.3576594368,-22399423.0729783103,139.0201186324,-139.0201186324,nan,140.2985212680
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,3,1779,rr_increase,0.1500000000,3000,1.0000000000,29046,29046,123,0,0,2306,99997,54097,-1,4283513.8060466321,12850541.4181398954,78.1820952372,78.1820952372,nan,132.6474416170
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,3,1779,rr_increase,0.1750000000,3500,1.0000000000,29046,29046,123,0,0,3135,99997,54097,-1,5851259.3681201683,17553778.1043605059,107.1623633126,107.1623633126,nan,139.2966746800
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,3,1779,rr_increase,0.2000000000,4000,1.0000000000,29046,29046,123,0,0,4066,99997,54097,-1,1376542.4060931625,4129627.2182794875,24.4458178105,24.4458178105,nan,133.2610354230
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,3,1779,rr_decrease,0.0250000000,500,1.0000000000,29046,29046,123,0,0,59,99997,54097,-1,-4041936.8831274956,-12125810.6493824869,75.7164701024,-75.7164701024,nan,134.4504128150
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,3,1779,rr_decrease,0.0500000000,1000,1.0000000000,29046,29046,123,0,0,237,99997,54097,-1,-2068188.3626642423,-6204565.0879927268,39.2311100923,-39.2311100923,nan,134.5542975270
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,3,1779,rr_decrease,0.0750000000,1500,1.0000000000,29046,29046,123,0,0,585,99997,54097,-1,-943817.5541152093,-2831452.6623456278,18.4467632977,-18.4467632977,nan,135.8209936610
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,3,1779,rr_decrease,0.1000000000,2000,1.0000000000,29046,29046,123,0,0,1006,99997,54097,-1,-1997040.4336054299,-5991121.3008162901,37.9159183246,-37.9159183246,nan,130.5837935920
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,3,1779,rr_decrease,0.1250000000,2500,1.0000000000,29046,29046,123,0,0,1592,99997,54097,-1,-7629793.8842623858,-22889381.6527871564,142.0391312691,-142.0391312691,nan,131.5667263450
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,3,1779,rr_decrease,0.1500000000,3000,1.0000000000,29046,29046,123,0,0,2306,99997,54097,-1,3793555.2262378032,11380665.6787134092,69.1250573274,69.1250573274,nan,133.3927305440
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,3,1779,rr_decrease,0.1750000000,3500,1.0000000000,29046,29046,123,0,0,3135,99997,54097,-1,4599142.9974976061,13797428.9924928173,84.0165997652,84.0165997652,nan,150.1346239910
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,3,1779,rr_decrease,0.2000000000,4000,1.0000000000,29046,29046,123,0,0,4066,99997,54097,-1,1430982.2482941458,4292946.7448824374,25.4521553560,25.4521553560,nan,127.9090975040
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,4,1780,clean,0.0000000000,0,0.0000000000,29046,29046,123,0,0,0,99992,54097,-1,-2090428.9938603230,-6271286.9815809689,39.6422351306,-39.6422351306,nan,135.7515101840
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,4,1780,rr_increase,0.0250000000,500,1.0000000000,29046,29046,123,0,0,63,99992,54097,-1,748298.8165073519,2244896.4495220557,12.8325381538,12.8325381538,nan,131.1989543460
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,4,1780,rr_increase,0.0500000000,1000,1.0000000000,29046,29046,123,0,0,271,99992,54097,-1,-2740913.2146421983,-8222739.6439265944,51.6666398255,-51.6666398255,nan,132.8856570430
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,4,1780,rr_increase,0.0750000000,1500,1.0000000000,29046,29046,123,0,0,535,99992,54097,-1,1282102.5638921808,3846307.6916765422,22.7000677282,22.7000677282,nan,124.7605156230
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,4,1780,rr_increase,0.1000000000,2000,1.0000000000,29046,29046,123,0,0,998,99992,54097,-1,-1349765.2855833729,-4049295.8567501185,25.9508343454,-25.9508343454,nan,132.6310495290
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,4,1780,rr_increase,0.1250000000,2500,1.0000000000,29046,29046,123,0,0,1545,99992,54097,-1,1631507.8892671876,4894523.6678015627,29.1589346778,29.1589346778,nan,132.7694626740
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,4,1780,rr_increase,0.1500000000,3000,1.0000000000,29046,29046,123,0,0,2219,99992,54097,-1,-1050428.9938603153,-3151286.9815809457,20.4175091754,-20.4175091754,nan,119.8129637970
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,4,1780,rr_increase,0.1750000000,3500,1.0000000000,29046,29046,123,0,0,3073,99992,54097,-1,1734274.1614363061,5202822.4843089180,31.0586014277,31.0586014277,nan,119.2700797990
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,4,1780,rr_increase,0.2000000000,4000,1.0000000000,29046,29046,123,0,0,4036,99992,54097,-1,-4250318.5400172062,-12750955.6200516187,79.5684703406,-79.5684703406,nan,131.1469282540
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,4,1780,rr_decrease,0.0250000000,500,1.0000000000,29046,29046,123,0,0,63,99992,54097,-1,802738.6587083358,2408215.9761250075,13.8388756994,13.8388756994,nan,139.6851038980
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,4,1780,rr_decrease,0.0500000000,1000,1.0000000000,29046,29046,123,0,0,271,99992,54097,-1,-3775270.2164608440,-11325810.6493825316,70.7870531908,-70.7870531908,nan,141.3476066100
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,4,1780,rr_decrease,0.0750000000,1500,1.0000000000,29046,29046,123,0,0,535,99992,54097,-1,2534218.9345147442,7602656.8035442326,45.8458312756,45.8458312756,nan,131.0319631890
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,4,1780,rr_decrease,0.1000000000,2000,1.0000000000,29046,29046,123,0,0,998,99992,54097,-1,-1077566.0745784685,-3232698.2237354056,20.9191466177,-20.9191466177,nan,140.1962256430
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,4,1780,rr_decrease,0.1250000000,2500,1.0000000000,29046,29046,123,0,0,1545,99992,54097,-1,1087109.4672573775,3261328.4017721326,19.0955592225,19.0955592225,nan,141.5007299060
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,4,1780,rr_decrease,0.1500000000,3000,1.0000000000,29046,29046,123,0,0,2219,99992,54097,-1,201687.3767622500,605062.1302867500,2.7282543720,2.7282543720,nan,89.8489936170
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,4,1780,rr_decrease,0.1750000000,3500,1.0000000000,29046,29046,123,0,0,3073,99992,54097,-1,2931950.6898578987,8795852.0695736967,53.1980274296,53.1980274296,nan,24.9516048120
IMDB,20000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,4,1780,rr_decrease,0.2000000000,4000,1.0000000000,29046,29046,123,0,0,4036,99992,54097,-1,-5175795.8574338788,-15527387.5723016355,96.6762086148,-96.6762086148,nan,39.8262557320
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,clean,0.0000000000,0,0.0000000000,29046,29046,123,0,0,0,99996,54097,-1,107305.5190643350,321916.5571930049,0.9835761514,0.9835761514,nan,122.6555229050
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_increase,0.0250000000,500,1.0000000000,29046,29046,123,0,0,63,99996,54097,-1,271437.4178947539,814312.2536842618,4.0176057433,4.0176057433,nan,127.3285728450
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_increase,0.0500000000,1000,1.0000000000,29046,29046,123,0,0,241,99996,54097,-1,119241.6338245680,357724.9014737041,1.2042189738,1.2042189738,nan,111.6748118650
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_increase,0.0750000000,1500,1.0000000000,29046,29046,123,0,0,571,99996,54097,-1,156506.9535672496,469520.8607017487,1.8930800889,1.8930800889,nan,109.8784887360
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_increase,0.1000000000,2000,1.0000000000,29046,29046,123,0,0,983,99996,54097,-1,63812.4726315846,191437.4178947537,0.1795935566,0.1795935566,nan,111.5774460230
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_increase,0.1250000000,2500,1.0000000000,29046,29046,123,0,0,1550,99996,54097,-1,17584.7459415156,52754.2378245469,0.6749404599,-0.6749404599,nan,122.2499475570
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_increase,0.1500000000,3000,1.0000000000,29046,29046,123,0,0,2242,99996,54097,-1,183054.1064561524,549162.3193684573,2.3838125304,2.3838125304,nan,123.6614135370
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_increase,0.1750000000,3500,1.0000000000,29046,29046,123,0,0,3040,99996,54097,-1,159361.1476023316,478083.4428069948,1.9458407602,1.9458407602,nan,117.6215895130
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_increase,0.2000000000,4000,1.0000000000,29046,29046,123,0,0,3997,99996,54097,-1,382235.9833918390,1146707.9501755170,6.0657519528,6.0657519528,nan,117.6757693900
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_decrease,0.0250000000,500,1.0000000000,29046,29046,123,0,0,63,99996,54097,-1,271437.4178947539,814312.2536842618,4.0176057433,4.0176057433,nan,118.5850302460
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_decrease,0.0500000000,1000,1.0000000000,29046,29046,123,0,0,241,99996,54097,-1,104511.0819181346,313533.2457544037,0.9319201050,0.9319201050,nan,117.7033327410
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_decrease,0.0750000000,1500,1.0000000000,29046,29046,123,0,0,571,99996,54097,-1,97584.7459415157,292754.2378245470,0.8038846136,0.8038846136,nan,119.0183991590
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_decrease,0.1000000000,2000,1.0000000000,29046,29046,123,0,0,983,99996,54097,-1,108004.1283508849,324012.3850526548,0.9964901631,0.9964901631,nan,123.9844269400
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_decrease,0.1250000000,2500,1.0000000000,29046,29046,123,0,0,1550,99996,54097,-1,47045.8497543826,141137.5492631478,0.1303427223,-0.1303427223,nan,121.8250242380
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_decrease,0.1500000000,3000,1.0000000000,29046,29046,123,0,0,2242,99996,54097,-1,109401.3469239851,328204.0407719553,1.0223181863,1.0223181863,nan,123.1802360750
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_decrease,0.1750000000,3500,1.0000000000,29046,29046,123,0,0,3040,99996,54097,-1,100438.9399765979,301316.8199297936,0.8566452849,0.8566452849,nan,121.6717755740
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,0,1776,rr_decrease,0.2000000000,4000,1.0000000000,29046,29046,123,0,0,3997,99996,54097,-1,220199.9124210705,660599.7372632115,3.0704643958,3.0704643958,nan,118.4391867590
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,clean,0.0000000000,0,0.0000000000,29046,29046,123,0,0,0,99996,54097,-1,201397.2185731003,604191.6557193008,2.7228907069,2.7228907069,nan,122.7196182300
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_increase,0.0250000000,500,1.0000000000,29046,29046,123,0,0,65,99996,54097,-1,140319.4261988341,420958.2785965023,1.5938485720,1.5938485720,nan,120.6324079820
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_increase,0.0500000000,1000,1.0000000000,29046,29046,123,0,0,264,99996,54097,-1,121397.2185731002,364191.6557193006,1.2440656335,1.2440656335,nan,120.6406529330
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_increase,0.0750000000,1500,1.0000000000,29046,29046,123,0,0,579,99996,54097,-1,6406.9973567143,19220.9920701430,0.8815646458,-0.8815646458,nan,118.8257921180
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_increase,0.1000000000,2000,1.0000000000,29046,29046,123,0,0,1009,99996,54097,-1,200698.6092865501,602095.8278596502,2.7099766953,2.7099766953,nan,118.0071802480
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_increase,0.1250000000,2500,1.0000000000,29046,29046,123,0,0,1539,99996,54097,-1,126287.4835789507,378862.4507368521,1.3344637148,1.3344637148,nan,116.1668297930
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_increase,0.1500000000,3000,1.0000000000,29046,29046,123,0,0,2236,99996,54097,-1,77145.8059649177,231437.4178947532,0.4260644022,0.4260644022,nan,116.6242957530
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_increase,0.1750000000,3500,1.0000000000,29046,29046,123,0,0,3072,99996,54097,-1,98981.9645146158,296945.8935438473,0.8297126368,0.8297126368,nan,119.1154207980
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_increase,0.2000000000,4000,1.0000000000,29046,29046,123,0,0,4033,99996,54097,-1,124950.0218947324,374850.0656841972,1.3097403164,1.3097403164,nan,123.9893077700
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.0250000000,500,1.0000000000,29046,29046,123,0,0,65,99996,54097,-1,125588.8742924006,376766.6228772018,1.3215497032,1.3215497032,nan,118.9431114540
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.0500000000,1000,1.0000000000,29046,29046,123,0,0,264,99996,54097,-1,121397.2185731002,364191.6557193006,1.2440656335,1.2440656335,nan,121.0578198820
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.0750000000,1500,1.0000000000,29046,29046,123,0,0,579,99996,54097,-1,50598.6530760149,151795.9592280446,0.0646680393,-0.0646680393,nan,118.8772341150
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.1000000000,2000,1.0000000000,29046,29046,123,0,0,1009,99996,54097,-1,230159.7130994171,690479.1392982514,3.2545744330,3.2545744330,nan,121.3171536040
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.1250000000,2500,1.0000000000,29046,29046,123,0,0,1539,99996,54097,-1,199940.2431111185,599820.7293333556,2.6959580589,2.6959580589,nan,128.2151479620
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.1500000000,3000,1.0000000000,29046,29046,123,0,0,2236,99996,54097,-1,91876.3578713513,275629.0736140538,0.6983632710,0.6983632710,nan,121.9234329540
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.1750000000,3500,1.0000000000,29046,29046,123,0,0,3072,99996,54097,-1,172634.7240467831,517904.1721403495,2.1912069809,2.1912069809,nan,118.8231614040
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,1,1777,rr_decrease,0.2000000000,4000,1.0000000000,29046,29046,123,0,0,4033,99996,54097,-1,66027.8142689985,198083.4428069955,0.2205448411,0.2205448411,nan,132.0181576380
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,clean,0.0000000000,0,0.0000000000,29046,29046,123,0,0,0,99994,54097,-1,-32255.5409590673,-96766.6228772020,1.5962537841,-1.5962537841,nan,127.9458395650
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_increase,0.0250000000,500,1.0000000000,29046,29046,123,0,0,60,99994,54097,-1,-13912.4288421198,-41737.2865263593,1.2571756076,-1.2571756076,nan,123.4363083370
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_increase,0.0500000000,1000,1.0000000000,29046,29046,123,0,0,250,99994,54097,-1,-105090.1774269211,-315270.5322807632,2.9426248669,-2.9426248669,nan,124.2132064950
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_increase,0.0750000000,1500,1.0000000000,29046,29046,123,0,0,553,99994,54097,-1,23752.7157427026,71258.1472281079,0.5609236050,-0.5609236050,nan,130.4383154330
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_increase,0.1000000000,2000,1.0000000000,29046,29046,123,0,0,963,99994,54097,-1,21077.7923742660,63233.3771227981,0.6103704018,-0.6103704018,nan,129.1181224310
