run,attack,n,eps,eps1,eps2,delta,h_prime,h,mal_ratio,mal_count,orig_poison_prob,lap_strength,edges_clean,edges_protocol,changed_edges,clean_triangles,protocol_triangles,lambda,max_d_tail,max_c_dagger,estimate,rel_clean,rel_protocol,changed_reports,bias_sum,phase2_noise_sum,time_sec,seed
2,lap_scale_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.15,1500,0,2,879102,879102,0,32950647,32950647,24943.0585679439,2688.10336253968,3741.45878519159,7832850.92925919,0.762285367894015,0.762285367894015,1500,-74829175.7038317,-524212.508390499,3.202504753,20470077
3,lap_scale_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.15,1500,0,2,879102,879102,0,32950647,32950647,24979.1366342952,2664.48335062126,3746.87049514428,6713097.17147569,0.796268122702547,0.796268122702547,1500,-74937409.902885,-3775239.58268717,3.141586452,20574806
4,lap_scale_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.15,1500,0,2,879102,879102,0,32950647,32950647,25693.2489891533,2685.39767811875,3853.98734837299,5870108.21700617,0.821851503644036,0.821851503644036,1500,-77079746.9674594,-4161869.38152185,3.205254753,20679535
0,lap_count_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.15,1500,0,2,879102,879102,0,32950647,32950647,26083.3552413406,2663.28628881644,3912.50328620109,41088844.3741273,0.246981413570645,0.246981413570645,1484,27206318,-2791725.87761742,3.181961852,20260619
1,lap_count_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.15,1500,0,2,879102,879102,0,32950647,32950647,25751.2876369702,2663.65656956992,3862.69314554553,41100499.7902791,0.247335137008968,0.247335137008968,1483,29553330,-5103771.62916256,3.206511452,20365348
2,lap_count_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.15,1500,0,2,879102,879102,0,32950647,32950647,24943.0585679439,2688.10336253968,3741.45878519159,41939589.4972032,0.27280018195707,0.27280018195707,1487,27491040,-524212.508390499,3.168873852,20470077
3,lap_count_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.15,1500,0,2,879102,879102,0,32950647,32950647,24979.1366342952,2664.48335062126,3746.87049514428,41039605.1391043,0.245487080696906,0.245487080696906,1485,28042114,-3775239.58268717,3.238326653,20574806
4,lap_count_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.15,1500,0,2,879102,879102,0,32950647,32950647,25693.2489891533,2685.39767811875,3853.98734837299,41502036.5394928,0.259521142012563,0.259521142012563,1485,29816038,-4161869.38152185,3.209473953,20679535
0,lap_count_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.15,1500,0,2,879102,879102,0,32950647,32950647,26083.3552413406,2663.28628881644,3912.50328620109,22951299.0407943,0.30346438900595,0.30346438900595,1484,-27206318,-2791725.87761742,3.125380851,20260619
1,lap_count_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.15,1500,0,2,879102,879102,0,32950647,32950647,25751.2876369702,2663.65656956992,3862.69314554553,21398279.7902792,0.350596065980762,0.350596065980762,1483,-29553330,-5103771.62916256,3.187524052,20365348
2,lap_count_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.15,1500,0,2,879102,879102,0,32950647,32950647,24943.0585679439,2688.10336253968,3741.45878519159,23612229.4972032,0.283406195416947,0.283406195416947,1487,-27491040,-524212.508390499,3.130575451,20470077
3,lap_count_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.15,1500,0,2,879102,879102,0,32950647,32950647,24979.1366342952,2664.48335062126,3746.87049514428,22344862.4724377,0.321868779315997,0.321868779315997,1485,-28042114,-3775239.58268717,3.137824351,20574806
4,lap_count_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.15,1500,0,2,879102,879102,0,32950647,32950647,25693.2489891533,2685.39767811875,3853.98734837299,21624677.8728261,0.343725242395813,0.343725242395813,1485,-29816038,-4161869.38152185,3.161517852,20679535
0,lap_fixed_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,26083.3552413406,2663.28628881644,3912.50328620109,32020238.3741274,0.0282364296480296,0.0282364296480296,2000,500,-2791725.87761742,3.182559752,20260619
1,lap_fixed_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,25751.2876369702,2663.65656956992,3862.69314554553,31249556.4569458,0.0516254064162736,0.0516254064162736,2000,500,-5103771.62916256,3.193269452,20365348
2,lap_fixed_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,24943.0585679439,2688.10336253968,3741.45878519159,32776076.1638699,0.00529794866031258,0.00529794866031258,2000,500,-524212.508390499,3.175002052,20470077
3,lap_fixed_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,24979.1366342952,2664.48335062126,3746.87049514428,31692400.4724376,0.0381857912399245,0.0381857912399245,2000,500,-3775239.58268717,3.231734353,20574806
4,lap_fixed_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,25693.2489891533,2685.39767811875,3853.98734837299,31563523.8728263,0.0420969921219983,0.0420969921219983,2000,500,-4161869.38152185,3.213729252,20679535
0,lap_fixed_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,26083.3552413406,2663.28628881644,3912.50328620109,32019905.0407941,0.0282465457872767,0.0282465457872767,2000,-500,-2791725.87761742,3.06598215,20260619
1,lap_fixed_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,25751.2876369702,2663.65656956992,3862.69314554553,31249223.1236125,0.0516355225555209,0.0516355225555209,2000,-500,-5103771.62916256,3.138059851,20365348
2,lap_fixed_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,24943.0585679439,2688.10336253968,3741.45878519159,32775742.8305366,0.00530806479955962,0.00530806479955962,2000,-500,-524212.508390499,3.191097952,20470077
3,lap_fixed_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,24979.1366342952,2664.48335062126,3746.87049514428,31692067.1391042,0.0381959073791716,0.0381959073791716,2000,-500,-3775239.58268717,3.165026352,20574806
4,lap_fixed_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,25693.2489891533,2685.39767811875,3853.98734837299,31563190.5394929,0.0421071082612454,0.0421071082612454,2000,-500,-4161869.38152185,3.145227652,20679535
0,lap_scale_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,26083.3552413406,2663.28628881644,3912.50328620109,36367297.5810175,0.103689939108555,0.103689939108555,2000,13041677.6206706,-2791725.87761742,3.134391752,20260619
1,lap_scale_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,25751.2876369702,2663.65656956992,3862.69314554553,35541271.0631076,0.0786213412776859,0.0786213412776859,2000,12875643.8184855,-5103771.62916256,3.155187352,20365348
2,lap_scale_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,24943.0585679439,2688.10336253968,3741.45878519159,36933085.9251939,0.120860720130742,0.120860720130742,2000,12471529.2839716,-524212.508390499,3.08523115,20470077
3,lap_scale_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,24979.1366342952,2664.48335062126,3746.87049514428,35855423.2448202,0.0881553629226223,0.0881553629226223,2000,12489568.3171478,-3775239.58268717,3.128829951,20574806
4,lap_scale_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,25693.2489891533,2685.39767811875,3853.98734837299,35845565.3710184,0.0878561920504431,0.0878561920504431,2000,12846624.4945762,-4161869.38152185,3.197854552,20679535
0,lap_scale_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,26083.3552413406,2663.28628881644,3912.50328620109,27672845.8339041,0.160172914543859,0.160172914543859,2000,-13041677.6206706,-2791725.87761742,3.172079052,20260619
1,lap_scale_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,25751.2876369702,2663.65656956992,3862.69314554553,26957508.5174508,0.18188227024948,0.18188227024948,2000,-12875643.8184855,-5103771.62916256,3.206207252,20365348
2,lap_scale_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,24943.0585679439,2688.10336253968,3741.45878519159,28618733.0692126,0.131466733590614,0.131466733590614,2000,-12471529.2839716,-524212.508390499,3.173926452,20470077
3,lap_scale_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,24979.1366342952,2664.48335062126,3746.87049514428,27529044.3667217,0.164537061541715,0.164537061541715,2000,-12489568.3171478,-3775239.58268717,3.198623952,20574806
4,lap_scale_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,25693.2489891533,2685.39767811875,3853.98734837299,27281149.0413006,0.172060292433692,0.172060292433692,2000,-12846624.4945762,-4161869.38152185,3.194804552,20679535
0,lap_count_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,26083.3552413406,2663.28628881644,3912.50328620109,33576204.7907941,0.0189846891563041,0.0189846891563041,1982,4668399.25,-2791725.87761742,3.180035951,20260619
1,lap_count_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,25751.2876369702,2663.65656956992,3862.69314554553,32932235.4569458,0.000558761199868841,0.000558761199868841,1977,5048537,-5103771.62916256,3.196601952,20365348
2,lap_count_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,24943.0585679439,2688.10336253968,3741.45878519159,34339235.9138699,0.0421414764289725,0.0421414764289725,1979,4689979.25,-524212.508390499,3.199847452,20470077
3,lap_count_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,24979.1366342952,2664.48335062126,3746.87049514428,33250971.4724376,0.00911437254745227,0.00911437254745227,1980,4676213,-3775239.58268717,3.183309252,20574806
4,lap_count_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,25693.2489891533,2685.39767811875,3853.98734837299,33292145.0394929,0.0103639251603448,0.0103639251603448,1982,5186363.5,-4161869.38152185,3.207073753,20679535
0,lap_count_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,26083.3552413406,2663.28628881644,3912.50328620109,30463938.6241275,0.0754676645916087,0.0754676645916087,1982,-4668399.25,-2791725.87761742,3.303600054,20260619
1,lap_count_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,25751.2876369702,2663.65656956992,3862.69314554553,29566544.1236124,0.10270216777193,0.10270216777193,1977,-5048537,-5103771.62916256,3.097927451,20365348
2,lap_count_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,24943.0585679439,2688.10336253968,3741.45878519159,31212583.0805366,0.0527474898888459,0.0527474898888459,1979,-4689979.25,-524212.508390499,3.181154952,20470077
3,lap_count_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,24979.1366342952,2664.48335062126,3746.87049514428,30133496.1391043,0.0854960711665443,0.0854960711665443,1980,-4676213,-3775239.58268717,3.224794953,20574806
4,lap_count_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.25,879102,879102,0,32950647,32950647,25693.2489891533,2685.39767811875,3853.98734837299,29834569.3728262,0.0945680255435899,0.0945680255435899,1982,-5186363.5,-4161869.38152185,3.162822451,20679535
0,lap_fixed_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,26083.3552413406,2663.28628881644,3912.50328620109,32020405.0407941,0.0282313715784061,0.0282313715784061,2000,1000,-2791725.87761742,3.168117252,20260619
1,lap_fixed_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,25751.2876369702,2663.65656956992,3862.69314554553,31249723.1236125,0.0516203483466502,0.0516203483466502,2000,1000,-5103771.62916256,3.132919751,20365348
2,lap_fixed_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,24943.0585679439,2688.10336253968,3741.45878519159,32776242.8305366,0.005292890590689,0.005292890590689,2000,1000,-524212.508390499,3.144246551,20470077
3,lap_fixed_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,24979.1366342952,2664.48335062126,3746.87049514428,31692567.1391042,0.038180733170301,0.038180733170301,2000,1000,-3775239.58268717,3.146276951,20574806
4,lap_fixed_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,25693.2489891533,2685.39767811875,3853.98734837299,31563690.5394929,0.0420919340523748,0.0420919340523748,2000,1000,-4161869.38152185,3.153234452,20679535
0,lap_fixed_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,26083.3552413406,2663.28628881644,3912.50328620109,32019738.3741274,0.0282516038569002,0.0282516038569002,2000,-1000,-2791725.87761742,3.204400953,20260619
1,lap_fixed_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,25751.2876369702,2663.65656956992,3862.69314554553,31249056.4569458,0.0516405806251445,0.0516405806251445,2000,-1000,-5103771.62916256,3.132627852,20365348
2,lap_fixed_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,24943.0585679439,2688.10336253968,3741.45878519159,32775576.1638699,0.00531312286918319,0.00531312286918319,2000,-1000,-524212.508390499,3.116312151,20470077
3,lap_fixed_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,24979.1366342952,2664.48335062126,3746.87049514428,31691900.4724376,0.0382009654487951,0.0382009654487951,2000,-1000,-3775239.58268717,3.190889652,20574806
4,lap_fixed_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,25693.2489891533,2685.39767811875,3853.98734837299,31563023.8728263,0.0421121663308689,0.0421121663308689,2000,-1000,-4161869.38152185,3.142440251,20679535
0,lap_scale_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,26083.3552413406,2663.28628881644,3912.50328620109,40714523.4545743,0.235621365934766,0.235621365934766,2000,26083355.2413411,-2791725.87761742,3.141325951,20260619
1,lap_scale_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,25751.2876369702,2663.65656956992,3862.69314554553,39833152.3359359,0.208873147041267,0.208873147041267,2000,25751287.636971,-5103771.62916256,3.143056952,20365348
2,lap_scale_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,24943.0585679439,2688.10336253968,3741.45878519159,41090262.3531845,0.247024446991421,0.247024446991421,2000,24943058.5679432,-524212.508390499,3.07536085,20470077
3,lap_scale_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,24979.1366342952,2664.48335062126,3746.87049514428,40018612.6838694,0.214501575154789,0.214501575154789,2000,24979136.6342957,-3775239.58268717,3.153684051,20574806
4,lap_scale_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,25693.2489891533,2685.39767811875,3853.98734837299,40127773.5358773,0.217814434292512,0.217814434292512,2000,25693248.9891523,-4161869.38152185,3.110762251,20679535
0,lap_scale_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,26083.3552413406,2663.28628881644,3912.50328620109,23325619.9603474,0.292104341370067,0.292104341370067,2000,-26083355.2413411,-2791725.87761742,3.200821153,20260619
1,lap_scale_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,25751.2876369702,2663.65656956992,3862.69314554553,22665627.2446224,0.312134076013063,0.312134076013063,2000,-25751287.636971,-5103771.62916256,3.261427853,20365348
2,lap_scale_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,24943.0585679439,2688.10336253968,3741.45878519159,24461556.6412219,0.257630460451295,0.257630460451295,2000,-24943058.5679432,-524212.508390499,3.225792953,20470077
3,lap_scale_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,24979.1366342952,2664.48335062126,3746.87049514428,23365854.9276726,0.290883273773878,0.290883273773878,2000,-24979136.6342957,-3775239.58268717,3.240424653,20574806
4,lap_scale_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,25693.2489891533,2685.39767811875,3853.98734837299,22998940.8764416,0.302018534675764,0.302018534675764,2000,-25693248.9891523,-4161869.38152185,3.151043151,20679535
0,lap_count_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,26083.3552413406,2663.28628881644,3912.50328620109,35132337.8741274,0.0662108660302609,0.0662108660302609,1982,9336798.5,-2791725.87761742,3.489387758,20260619
1,lap_count_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,25751.2876369702,2663.65656956992,3862.69314554553,34615081.1236125,0.05051294208616,0.05051294208616,1977,10097074,-5103771.62916256,3.273013753,20365348
2,lap_count_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,24943.0585679439,2688.10336253968,3741.45878519159,35902562.3305366,0.0895859595878829,0.0895859595878829,1979,9379958.5,-524212.508390499,3.174836552,20470077
3,lap_count_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,24979.1366342952,2664.48335062126,3746.87049514428,34809709.1391043,0.0564195944044514,0.0564195944044514,1980,9352426,-3775239.58268717,3.289865054,20574806
4,lap_count_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,25693.2489891533,2685.39767811875,3853.98734837299,35020932.8728263,0.0628299005123108,0.0628299005123108,1982,10372727,-4161869.38152185,3.217940652,20679535
0,lap_count_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,26083.3552413406,2663.28628881644,3912.50328620109,28907805.5407942,0.122693841465566,0.122693841465566,1982,-9336798.5,-2791725.87761742,3.217655252,20260619
1,lap_count_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,25751.2876369702,2663.65656956992,3862.69314554553,27883698.4569458,0.153773871057956,0.153773871057956,1977,-10097074,-5103771.62916256,3.227859853,20365348
2,lap_count_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,24943.0585679439,2688.10336253968,3741.45878519159,29649256.6638699,0.100191973047755,0.100191973047755,1979,-9379958.5,-524212.508390499,3.155906252,20470077
3,lap_count_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,24979.1366342952,2664.48335062126,3746.87049514428,28574758.4724376,0.132801293023545,0.132801293023545,1980,-9352426,-3775239.58268717,3.193729352,20574806
4,lap_count_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,0.5,879102,879102,0,32950647,32950647,25693.2489891533,2685.39767811875,3853.98734837299,28105781.5394928,0.147034000895557,0.147034000895557,1982,-10372727,-4161869.38152185,3.118885451,20679535
0,lap_fixed_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,1,879102,879102,0,32950647,32950647,26083.3552413406,2663.28628881644,3912.50328620109,32020738.3741274,0.0282212554391589,0.0282212554391589,2000,2000,-2791725.87761742,3.233195153,20260619
1,lap_fixed_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,1,879102,879102,0,32950647,32950647,25751.2876369702,2663.65656956992,3862.69314554553,31250056.4569458,0.051610232207403,0.051610232207403,2000,2000,-5103771.62916256,3.212101152,20365348
2,lap_fixed_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,1,879102,879102,0,32950647,32950647,24943.0585679439,2688.10336253968,3741.45878519159,32776576.1638699,0.00528277445144196,0.00528277445144196,2000,2000,-524212.508390499,3.215760052,20470077
3,lap_fixed_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,1,879102,879102,0,32950647,32950647,24979.1366342952,2664.48335062126,3746.87049514428,31692900.4724376,0.0381706170310538,0.0381706170310538,2000,2000,-3775239.58268717,3.218233552,20574806
4,lap_fixed_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,1,879102,879102,0,32950647,32950647,25693.2489891533,2685.39767811875,3853.98734837299,31564023.8728263,0.0420818179131277,0.0420818179131277,2000,2000,-4161869.38152185,3.190494753,20679535
0,lap_fixed_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,1,879102,879102,0,32950647,32950647,26083.3552413406,2663.28628881644,3912.50328620109,32019405.0407941,0.0282617199961473,0.0282617199961473,2000,-2000,-2791725.87761742,3.105065351,20260619
1,lap_fixed_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,1,879102,879102,0,32950647,32950647,25751.2876369702,2663.65656956992,3862.69314554553,31248723.1236125,0.0516506967643915,0.0516506967643915,2000,-2000,-5103771.62916256,3.209412852,20365348
2,lap_fixed_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,1,879102,879102,0,32950647,32950647,24943.0585679439,2688.10336253968,3741.45878519159,32775242.8305366,0.00532323900843024,0.00532323900843024,2000,-2000,-524212.508390499,3.141348251,20470077
3,lap_fixed_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,1,879102,879102,0,32950647,32950647,24979.1366342952,2664.48335062126,3746.87049514428,31691567.1391042,0.0382110815880422,0.0382110815880422,2000,-2000,-3775239.58268717,3.153928851,20574806
4,lap_fixed_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,1,879102,879102,0,32950647,32950647,25693.2489891533,2685.39767811875,3853.98734837299,31562690.5394929,0.042122282470116,0.042122282470116,2000,-2000,-4161869.38152185,3.182028352,20679535
0,lap_scale_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,1,879102,879102,0,32950647,32950647,26083.3552413406,2663.28628881644,3912.50328620109,49408975.2016877,0.499484219587181,0.499484219587181,2000,52166710.4826823,-2791725.87761742,3.252409153,20260619
1,lap_scale_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,1,879102,879102,0,32950647,32950647,25751.2876369702,2663.65656956992,3862.69314554553,48416914.8815927,0.469376758568433,0.469376758568433,2000,51502575.273942,-5103771.62916256,3.133633351,20365348
2,lap_scale_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,1,879102,879102,0,32950647,32950647,24943.0585679439,2688.10336253968,3741.45878519159,49404615.2091658,0.499351900712778,0.499351900712778,2000,49886117.1358864,-524212.508390499,3.226368053,20470077
3,lap_scale_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,1,879102,879102,0,32950647,32950647,24979.1366342952,2664.48335062126,3746.87049514428,48344991.5619677,0.467193999619118,0.467193999619118,2000,49958273.2685913,-3775239.58268717,3.152841052,20574806
4,lap_scale_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,1,879102,879102,0,32950647,32950647,25693.2489891533,2685.39767811875,3853.98734837299,48692189.8655951,0.477730918776651,0.477730918776651,2000,51386497.9783046,-4161869.38152185,3.156616551,20679535
0,lap_scale_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,1,879102,879102,0,32950647,32950647,26083.3552413406,2663.28628881644,3912.50328620109,14631168.2132337,0.555967195022491,0.555967195022491,2000,-52166710.4826823,-2791725.87761742,3.133639452,20260619
1,lap_scale_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,1,879102,879102,0,32950647,32950647,25751.2876369702,2663.65656956992,3862.69314554553,14081864.6989657,0.572637687540225,0.572637687540225,2000,-51502575.273942,-5103771.62916256,3.144816651,20365348
2,lap_scale_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,1,879102,879102,0,32950647,32950647,24943.0585679439,2688.10336253968,3741.45878519159,16147203.7852406,0.509957914172653,0.509957914172653,2000,-49886117.1358864,-524212.508390499,3.243579153,20470077
3,lap_scale_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,1,879102,879102,0,32950647,32950647,24979.1366342952,2664.48335062126,3746.87049514428,15039476.0495742,0.543575698238211,0.543575698238211,2000,-49958273.2685913,-3775239.58268717,3.345144055,20574806
4,lap_scale_decrease,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,1,879102,879102,0,32950647,32950647,25693.2489891533,2685.39767811875,3853.98734837299,14434524.5467239,0.5619350191599,0.5619350191599,2000,-51386497.9783046,-4161869.38152185,3.11049335,20679535
0,lap_count_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,1,879102,879102,0,32950647,32950647,26083.3552413406,2663.28628881644,3912.50328620109,38244604.0407941,0.160663219778175,0.160663219778175,1982,18673597,-2791725.87761742,3.139997752,20260619
1,lap_count_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,1,879102,879102,0,32950647,32950647,25751.2876369702,2663.65656956992,3862.69314554553,37980772.4569458,0.152656348658217,0.152656348658217,1977,20194148,-5103771.62916256,3.172960352,20365348
2,lap_count_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,1,879102,879102,0,32950647,32950647,24943.0585679439,2688.10336253968,3741.45878519159,39029215.16387,0.184474925905702,0.184474925905702,1979,18759917,-524212.508390499,3.114687051,20470077
3,lap_count_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,1,879102,879102,0,32950647,32950647,24979.1366342952,2664.48335062126,3746.87049514428,37927184.4724376,0.151030038118451,0.151030038118451,1980,18704852,-3775239.58268717,3.154612851,20574806
4,lap_count_increase,10000,0.5,0.05,0.45,1e-06,100,3,0.2,2000,0,1,879102,879102,0,32950647,32950647,25693.2489891533,2685.39767811875,3853.98734837299,38478508.5394929,0.167761851216243,0.167761851216243,1982,20745454,-4161869.38152185,3.248024154,20679535
