run,attack,n,eps,eps1,eps2,delta,h_prime,h,mal_ratio,mal_count,orig_poison_prob,lap_strength,edges_clean,edges_protocol,changed_edges,clean_triangles,protocol_triangles,lambda,max_d_tail,max_c_dagger,estimate,rel_clean,rel_protocol,changed_reports,bias_sum,phase2_noise_sum,time_sec,seed
3,lap_scale_increase,10000,1,0.1,0.9,1e-06,100,2,0.05,500,0,2,7569,7569,0,7790,7790,2976.11464823977,892.834394471932,792.572111768409,849498.44339485,108.049864363909,108.049864363909,500,2976114.64823976,-450989.318055221,0.008690301,20574806
4,lap_scale_increase,10000,1,0.1,0.9,1e-06,100,2,0.05,500,0,2,7569,7569,0,7790,7790,2983.7204245251,895.11612735753,762.099108420481,841447.140656628,107.016321008553,107.016321008553,500,2983720.42452513,-482749.002555216,0.008941,20679535
0,lap_scale_decrease,10000,1,0.1,0.9,1e-06,100,2,0.05,500,0,2,7569,7569,0,7790,7790,3000.21962190411,900.065886571234,757.509612438177,-1096879.70237958,141.806123540383,141.806123540383,500,-3000219.62190413,-313789.485234628,0.0083503,20260619
1,lap_scale_decrease,10000,1,0.1,0.9,1e-06,100,2,0.05,500,0,2,7569,7569,0,7790,7790,2970.38834355701,891.116503067104,882.992246942148,-1179382.70527724,152.397009663317,152.397009663317,500,-2970388.34355702,-591129.772274707,0.0076693,20365348
2,lap_scale_decrease,10000,1,0.1,0.9,1e-06,100,2,0.05,500,0,2,7569,7569,0,7790,7790,2969.08659936699,890.725979810098,760.680245695149,-1006075.0416449,130.149556051977,130.149556051977,500,-2969086.59936698,-72508.5255677229,0.0075994,20470077
3,lap_scale_decrease,10000,1,0.1,0.9,1e-06,100,2,0.05,500,0,2,7569,7569,0,7790,7790,2976.11464823977,892.834394471932,792.572111768409,-1134577.988765,146.645441433248,146.645441433248,500,-2976114.64823976,-450989.318055221,0.0074896,20574806
4,lap_scale_decrease,10000,1,0.1,0.9,1e-06,100,2,0.05,500,0,2,7569,7569,0,7790,7790,2983.7204245251,895.11612735753,762.099108420481,-1147699.80902677,148.32988562603,148.32988562603,500,-2983720.42452513,-482749.002555216,0.0087939,20679535
0,lap_count_increase,10000,1,0.1,0.9,1e-06,100,2,0.05,500,0,2,7569,7569,0,7790,7790,3000.21962190411,900.065886571234,757.509612438177,-95640.4950782092,13.2773421153029,13.2773421153029,109,3498,-313789.485234628,0.0066864,20260619
1,lap_count_increase,10000,1,0.1,0.9,1e-06,100,2,0.05,500,0,2,7569,7569,0,7790,7790,2970.38834355701,891.116503067104,882.992246942148,-188251.257424902,25.1657583343905,25.1657583343905,96,3006,-591129.772274707,0.0073248,20365348
2,lap_count_increase,10000,1,0.1,0.9,1e-06,100,2,0.05,500,0,2,7569,7569,0,7790,7790,2969.08659936699,890.725979810098,760.680245695149,-15702.1751892407,3.01568359297056,3.01568359297056,128,2032,-72508.5255677229,0.006518501,20470077
3,lap_count_increase,10000,1,0.1,0.9,1e-06,100,2,0.05,500,0,2,7569,7569,0,7790,7790,2976.11464823977,892.834394471932,792.572111768409,-141717.106018407,19.1921830575619,19.1921830575619,114,2468,-450989.318055221,0.0072888,20574806
4,lap_count_increase,10000,1,0.1,0.9,1e-06,100,2,0.05,500,0,2,7569,7569,0,7790,7790,2983.7204245251,895.11612735753,762.099108420481,-152403.667518405,20.5640138021059,20.5640138021059,110,2168,-482749.002555216,0.0062373,20679535
0,lap_count_decrease,10000,1,0.1,0.9,1e-06,100,2,0.05,500,0,2,7569,7569,0,7790,7790,3000.21962190411,900.065886571234,757.509612438177,-97972.4950782093,13.5767002667791,13.5767002667791,109,-3498,-313789.485234628,0.0079554,20260619
1,lap_count_decrease,10000,1,0.1,0.9,1e-06,100,2,0.05,500,0,2,7569,7569,0,7790,7790,2970.38834355701,891.116503067104,882.992246942148,-190255.257424902,25.4230112227089,25.4230112227089,96,-3006,-591129.772274707,0.0071937,20365348
2,lap_count_decrease,10000,1,0.1,0.9,1e-06,100,2,0.05,500,0,2,7569,7569,0,7790,7790,2969.08659936699,890.725979810098,760.680245695149,-17056.8418559074,3.1895817530048,3.1895817530048,128,-2032,-72508.5255677229,0.0067112,20470077
3,lap_count_decrease,10000,1,0.1,0.9,1e-06,100,2,0.05,500,0,2,7569,7569,0,7790,7790,2976.11464823977,892.834394471932,792.572111768409,-143362.439351741,19.4033940117767,19.4033940117767,114,-2468,-450989.318055221,0.007504201,20574806
4,lap_count_decrease,10000,1,0.1,0.9,1e-06,100,2,0.05,500,0,2,7569,7569,0,7790,7790,2983.7204245251,895.11612735753,762.099108420481,-153849.000851738,20.7495508153708,20.7495508153708,110,-2168,-482749.002555216,0.006789401,20679535
0,lap_fixed_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,3000.21962190411,900.065886571234,757.509612438177,-96723.1617448758,13.4163237156452,13.4163237156452,1000,250,-313789.485234628,0.0082443,20260619
1,lap_fixed_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,2970.38834355701,891.116503067104,882.992246942148,-189169.924091569,25.2836873031539,25.2836873031539,1000,250,-591129.772274707,0.0088343,20365348
2,lap_fixed_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,2969.08659936699,890.725979810098,760.680245695149,-16296.1751892407,3.09193519759188,3.09193519759188,1000,250,-72508.5255677229,0.007397201,20470077
3,lap_fixed_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,2976.11464823977,892.834394471932,792.572111768409,-142456.439351741,19.2870910592735,19.2870910592735,1000,250,-450989.318055221,0.0072455,20574806
4,lap_fixed_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,2983.7204245251,895.11612735753,762.099108420481,-153043.000851739,20.6460848333426,20.6460848333426,1000,250,-482749.002555216,0.0077986,20679535
0,lap_fixed_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,3000.21962190411,900.065886571234,757.509612438177,-96889.8284115426,13.4377186664368,13.4377186664368,1000,-250,-313789.485234628,0.0081483,20260619
1,lap_fixed_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,2970.38834355701,891.116503067104,882.992246942148,-189336.590758236,25.3050822539455,25.3050822539455,1000,-250,-591129.772274707,0.0038098,20365348
2,lap_fixed_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,2969.08659936699,890.725979810098,760.680245695149,-16462.8418559073,3.11333014838348,3.11333014838348,1000,-250,-72508.5255677229,0.0060102,20470077
3,lap_fixed_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,2976.11464823977,892.834394471932,792.572111768409,-142623.106018407,19.3084860100651,19.3084860100651,1000,-250,-450989.318055221,0.0069482,20574806
4,lap_fixed_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,2983.7204245251,895.11612735753,762.099108420481,-153209.667518405,20.6674797841342,20.6674797841342,1000,-250,-482749.002555216,0.007734301,20679535
0,lap_scale_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,3000.21962190411,900.065886571234,757.509612438177,153211.806747134,18.6677543962945,18.6677543962945,1000,750054.90547604,-313789.485234628,0.0080651,20260619
1,lap_scale_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,2970.38834355701,891.116503067104,882.992246942148,58279.1045381813,6.48127144264202,6.48127144264202,1000,742597.085889237,-591129.772274707,0.007152,20365348
2,lap_scale_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,2969.08659936699,890.725979810098,760.680245695149,231044.374758009,28.6590981717598,28.6590981717598,1000,742271.649841761,-72508.5255677229,0.0070919,20470077
3,lap_scale_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,2976.11464823977,892.834394471932,792.572111768409,105469.781334907,12.5391246899752,12.5391246899752,1000,744028.662059931,-450989.318055221,0.007845399,20574806
4,lap_scale_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,2983.7204245251,895.11612735753,762.099108420481,95517.0345253536,11.2614935205845,11.2614935205845,1000,745930.106131274,-482749.002555216,0.006732899,20679535
0,lap_scale_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,3000.21962190411,900.065886571234,757.509612438177,-346824.796903552,45.5217967783764,45.5217967783764,1000,-750054.90547604,-313789.485234628,0.007627,20260619
1,lap_scale_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,2970.38834355701,891.116503067104,882.992246942148,-436785.619387989,57.0700409997419,57.0700409997419,1000,-742597.085889237,-591129.772274707,0.0079842,20365348
2,lap_scale_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,2969.08659936699,890.725979810098,760.680245695149,-263803.391803157,34.8643635177351,34.8643635177351,1000,-742271.649841761,-72508.5255677229,0.0073036,20470077
3,lap_scale_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,2976.11464823977,892.834394471932,792.572111768409,-390549.326705056,51.1347017593141,51.1347017593141,1000,-744028.662059931,-450989.318055221,0.0070815,20574806
4,lap_scale_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,2983.7204245251,895.11612735753,762.099108420481,-401769.702895495,52.575058138061,52.575058138061,1000,-745930.106131274,-482749.002555216,0.007114,20679535
0,lap_count_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,3000.21962190411,900.065886571234,757.509612438177,-96551.5784115425,13.3942976138052,13.3942976138052,210,764.75,-313789.485234628,0.007925,20260619
1,lap_count_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,2970.38834355701,891.116503067104,882.992246942148,-188979.674091569,25.2592649668253,25.2592649668253,225,820.75,-591129.772274707,0.0073863,20365348
2,lap_count_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,2969.08659936699,890.725979810098,760.680245695149,-16174.8418559074,3.07635967341558,3.07635967341558,225,614,-72508.5255677229,0.0072886,20470077
3,lap_count_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,2976.11464823977,892.834394471932,792.572111768409,-142349.272685074,19.2733341059145,19.2733341059145,207,571.5,-450989.318055221,0.0072674,20574806
4,lap_count_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,2983.7204245251,895.11612735753,762.099108420481,-152934.584185072,20.6321674178526,20.6321674178526,206,575.25,-482749.002555216,0.007233801,20679535
0,lap_count_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,3000.21962190411,900.065886571234,757.509612438177,-97061.4117448759,13.4597447682768,13.4597447682768,210,-764.75,-313789.485234628,0.0070998,20260619
1,lap_count_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,2970.38834355701,891.116503067104,882.992246942148,-189526.840758236,25.3295045902742,25.3295045902742,225,-820.75,-591129.772274707,0.0078293,20365348
2,lap_count_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,2969.08659936699,890.725979810098,760.680245695149,-16584.1751892407,3.12890567255978,3.12890567255978,225,-614,-72508.5255677229,0.007807801,20470077
3,lap_count_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,2976.11464823977,892.834394471932,792.572111768409,-142730.272685074,19.3222429634241,19.3222429634241,207,-571.5,-450989.318055221,0.0087247,20574806
4,lap_count_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.25,7569,7569,0,7790,7790,2983.7204245251,895.11612735753,762.099108420481,-153318.084185072,20.6813971996241,20.6813971996241,206,-575.25,-482749.002555216,0.0068617,20679535
0,lap_fixed_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,3000.21962190411,900.065886571234,757.509612438177,-96639.8284115425,13.4056262402494,13.4056262402494,1000,500,-313789.485234628,0.007517,20260619
1,lap_fixed_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,2970.38834355701,891.116503067104,882.992246942148,-189086.590758236,25.2729898277581,25.2729898277581,1000,500,-591129.772274707,0.0073253,20365348
2,lap_fixed_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,2969.08659936699,890.725979810098,760.680245695149,-16212.8418559074,3.08123772219607,3.08123772219607,1000,500,-72508.5255677229,0.006866,20470077
3,lap_fixed_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,2976.11464823977,892.834394471932,792.572111768409,-142373.106018407,19.2763935838777,19.2763935838777,1000,500,-450989.318055221,0.007704,20574806
4,lap_fixed_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,2983.7204245251,895.11612735753,762.099108420481,-152959.667518405,20.6353873579468,20.6353873579468,1000,500,-482749.002555216,0.0087749,20679535
0,lap_fixed_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,3000.21962190411,900.065886571234,757.509612438177,-96973.1617448759,13.4484161418326,13.4484161418326,1000,-500,-313789.485234628,0.0071852,20260619
1,lap_fixed_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,2970.38834355701,891.116503067104,882.992246942148,-189419.924091569,25.3157797293413,25.3157797293413,1000,-500,-591129.772274707,0.006865,20365348
2,lap_fixed_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,2969.08659936699,890.725979810098,760.680245695149,-16546.1751892407,3.1240276237793,3.1240276237793,1000,-500,-72508.5255677229,0.0071696,20470077
3,lap_fixed_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,2976.11464823977,892.834394471932,792.572111768409,-142706.439351741,19.3191834854609,19.3191834854609,1000,-500,-450989.318055221,0.0072797,20574806
4,lap_fixed_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,2983.7204245251,895.11612735753,762.099108420481,-153293.000851739,20.67817725953,20.67817725953,1000,-500,-482749.002555216,0.0074287,20679535
0,lap_scale_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,3000.21962190411,900.065886571234,757.509612438177,403230.108572475,50.7625299836296,50.7625299836296,1000,1500109.81095208,-313789.485234628,0.0079449,20260619
1,lap_scale_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,2970.38834355701,891.116503067104,882.992246942148,305811.466501266,38.2569276638339,38.2569276638339,1000,1485194.17177847,-591129.772274707,0.0097415,20365348
2,lap_scale_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,2969.08659936699,890.725979810098,760.680245695149,478468.258038591,60.4208290165071,60.4208290165071,1000,1484543.29968352,-72508.5255677229,0.0073567,20470077
3,lap_scale_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,2976.11464823977,892.834394471932,792.572111768409,353479.335354887,44.3760379146196,44.3760379146196,1000,1488057.32411986,-450989.318055221,0.0071945,20574806
4,lap_scale_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,2983.7204245251,895.11612735753,762.099108420481,344160.403235779,43.1797693499074,43.1797693499074,1000,1491860.21226255,-482749.002555216,0.0097619,20679535
0,lap_scale_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,3000.21962190411,900.065886571234,757.509612438177,-596843.098728895,77.6165723657118,77.6165723657118,1000,-1500109.81095208,-313789.485234628,0.0076965,20260619
1,lap_scale_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,2970.38834355701,891.116503067104,882.992246942148,-684317.981351074,88.8456972209337,88.8456972209337,1000,-1485194.17177847,-591129.772274707,0.0084324,20365348
2,lap_scale_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,2969.08659936699,890.725979810098,760.680245695149,-511227.27508374,66.6260943624827,66.6260943624827,1000,-1484543.29968352,-72508.5255677229,0.008125901,20470077
3,lap_scale_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,2976.11464823977,892.834394471932,792.572111768409,-638558.880725037,82.9716149839586,82.9716149839586,1000,-1488057.32411986,-450989.318055221,0.007443,20574806
4,lap_scale_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,2983.7204245251,895.11612735753,762.099108420481,-650413.071605921,84.493333967384,84.493333967384,1000,-1491860.21226255,-482749.002555216,0.0073983,20679535
0,lap_count_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,3000.21962190411,900.065886571234,757.509612438177,-96296.6617448758,13.3615740365694,13.3615740365694,210,1529.5,-313789.485234628,0.0064074,20260619
1,lap_count_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,2970.38834355701,891.116503067104,882.992246942148,-188706.090758236,25.2241451551009,25.2241451551009,225,1641.5,-591129.772274707,0.0076428,20365348
2,lap_count_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,2969.08659936699,890.725979810098,760.680245695149,-15970.1751892408,3.05008667384349,3.05008667384349,225,1228,-72508.5255677229,0.0085805,20470077
3,lap_count_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,2976.11464823977,892.834394471932,792.572111768409,-142158.772685074,19.2488796771597,19.2488796771597,207,1143,-450989.318055221,0.008009101,20574806
4,lap_count_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,2983.7204245251,895.11612735753,762.099108420481,-152742.834185072,20.6075525269669,20.6075525269669,206,1150.5,-482749.002555216,0.0081175,20679535
0,lap_count_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,3000.21962190411,900.065886571234,757.509612438177,-97316.3284115426,13.4924683455125,13.4924683455125,210,-1529.5,-313789.485234628,0.0075362,20260619
1,lap_count_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,2970.38834355701,891.116503067104,882.992246942148,-189800.424091569,25.3646244019986,25.3646244019986,225,-1641.5,-591129.772274707,0.0060304,20365348
2,lap_count_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,2969.08659936699,890.725979810098,760.680245695149,-16788.8418559074,3.15517867213189,3.15517867213189,225,-1228,-72508.5255677229,0.0076041,20470077
3,lap_count_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,2976.11464823977,892.834394471932,792.572111768409,-142920.772685074,19.3466973921789,19.3466973921789,207,-1143,-450989.318055221,0.009585,20574806
4,lap_count_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,2983.7204245251,895.11612735753,762.099108420481,-153509.834185072,20.7060120905099,20.7060120905099,206,-1150.5,-482749.002555216,0.0081497,20679535
0,lap_fixed_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,3000.21962190411,900.065886571234,757.509612438177,-96473.1617448758,13.3842312894577,13.3842312894577,1000,1000,-313789.485234628,0.00954,20260619
1,lap_fixed_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,2970.38834355701,891.116503067104,882.992246942148,-188919.924091569,25.2515948769665,25.2515948769665,1000,1000,-591129.772274707,0.012012101,20365348
2,lap_fixed_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,2969.08659936699,890.725979810098,760.680245695149,-16046.1751892408,3.05984277140446,3.05984277140446,1000,1000,-72508.5255677229,0.007463101,20470077
3,lap_fixed_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,2976.11464823977,892.834394471932,792.572111768409,-142206.439351741,19.2549986330861,19.2549986330861,1000,1000,-450989.318055221,0.0076813,20574806
4,lap_fixed_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,2983.7204245251,895.11612735753,762.099108420481,-152793.000851738,20.6139924071551,20.6139924071551,1000,1000,-482749.002555216,0.0072146,20679535
0,lap_fixed_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,3000.21962190411,900.065886571234,757.509612438177,-97139.8284115426,13.4698110926242,13.4698110926242,1000,-1000,-313789.485234628,0.0115607,20260619
1,lap_fixed_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,2970.38834355701,891.116503067104,882.992246942148,-189586.590758236,25.337174680133,25.337174680133,1000,-1000,-591129.772274707,0.0070348,20365348
2,lap_fixed_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,2969.08659936699,890.725979810098,760.680245695149,-16712.8418559074,3.14542257457091,3.14542257457091,1000,-1000,-72508.5255677229,0.0075052,20470077
3,lap_fixed_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,2976.11464823977,892.834394471932,792.572111768409,-142873.106018407,19.3405784362525,19.3405784362525,1000,-1000,-450989.318055221,0.0071923,20574806
4,lap_fixed_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,2983.7204245251,895.11612735753,762.099108420481,-153459.667518405,20.6995722103216,20.6995722103216,1000,-1000,-482749.002555216,0.007687,20679535
0,lap_scale_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,3000.21962190411,900.065886571234,757.509612438177,903266.712223166,114.952081158301,114.952081158301,1000,3000219.62190416,-313789.485234628,0.007710201,20260619
1,lap_scale_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,2970.38834355701,891.116503067104,882.992246942148,800876.190427434,101.808240106217,101.808240106217,1000,2970388.34355695,-591129.772274707,0.0091076,20365348
2,lap_scale_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,2969.08659936699,890.725979810098,760.680245695149,973316.024599756,123.944290706002,123.944290706002,1000,2969086.59936704,-72508.5255677229,0.0081113,20470077
3,lap_scale_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,2976.11464823977,892.834394471932,792.572111768409,849498.44339485,108.049864363909,108.049864363909,1000,2976114.64823973,-450989.318055221,0.007356799,20574806
4,lap_scale_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,2983.7204245251,895.11612735753,762.099108420481,841447.140656628,107.016321008553,107.016321008553,1000,2983720.4245251,-482749.002555216,0.007696201,20679535
0,lap_scale_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,3000.21962190411,900.065886571234,757.509612438177,-1096879.70237958,141.806123540383,141.806123540383,1000,-3000219.62190416,-313789.485234628,0.0073136,20260619
1,lap_scale_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,2970.38834355701,891.116503067104,882.992246942148,-1179382.70527724,152.397009663317,152.397009663317,1000,-2970388.34355695,-591129.772274707,0.0075474,20365348
2,lap_scale_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,2969.08659936699,890.725979810098,760.680245695149,-1006075.04164491,130.149556051978,130.149556051978,1000,-2969086.59936704,-72508.5255677229,0.007650801,20470077
3,lap_scale_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,2976.11464823977,892.834394471932,792.572111768409,-1134577.988765,146.645441433248,146.645441433248,1000,-2976114.64823973,-450989.318055221,0.0074589,20574806
4,lap_scale_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,2983.7204245251,895.11612735753,762.099108420481,-1147699.80902677,148.32988562603,148.32988562603,1000,-2983720.4245251,-482749.002555216,0.0098454,20679535
0,lap_count_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,3000.21962190411,900.065886571234,757.509612438177,-95786.8284115425,13.2961268820979,13.2961268820979,210,3059,-313789.485234628,0.0071945,20260619
1,lap_count_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,2970.38834355701,891.116503067104,882.992246942148,-188158.924091569,25.153905531652,25.153905531652,225,3283,-591129.772274707,0.0072372,20365348
2,lap_count_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,2969.08659936699,890.725979810098,760.680245695149,-15560.8418559073,2.99754067469927,2.99754067469927,225,2456,-72508.5255677229,0.0073113,20470077
3,lap_count_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,2976.11464823977,892.834394471932,792.572111768409,-141777.772685074,19.19997081965,19.19997081965,207,2286,-450989.318055221,0.0086401,20574806
4,lap_count_increase,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,2983.7204245251,895.11612735753,762.099108420481,-152359.334185072,20.5583227451954,20.5583227451954,206,2301,-482749.002555216,0.0075739,20679535
0,lap_count_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,3000.21962190411,900.065886571234,757.509612438177,-97826.161744876,13.5579154999841,13.5579154999841,210,-3059,-313789.485234628,0.0076377,20260619
1,lap_count_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,2970.38834355701,891.116503067104,882.992246942148,-190347.590758236,25.4348640254475,25.4348640254475,225,-3283,-591129.772274707,0.007225,20365348
2,lap_count_decrease,10000,1,0.1,0.9,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,2969.08659936699,890.725979810098,760.680245695149,-17198.1751892407,3.20772467127609,3.20772467127609,225,-2456,-72508.5255677229,0.0076457,20470077
