edge_file,n_header,n_used,m_used,exact_triangles,load_seconds,exact_seconds,epsilon,psi,workers,runs,run,noise,seed,rr_attack_direction,malicious_ratio,poison_prob,malicious_selector,malicious_nodes,rr_attack_candidates,rr_attack_reports,rr_attack_set_to_one,rr_attack_set_to_zero,count_laplace_noise_scale,estimate,abs_error,relative_error,max_noisy_out_degree,kcore_rounds_cap,kcore_rounds_run,kcore_max_threshold,levels_per_group,kcore_seconds,rr_seconds,maxout_seconds,count_seconds,total_seconds
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,0.50000000,0.50000000,4,5,4,1,114704501788,increase,0.12500000,1.00000000,random,1250,780625,780625,780625,0,6096.00000000,41341896.96425211,8391249.96425211,0.25466116,381.00000000,170,70,70,5.75000000,0.27073504,3.32504433,0.02237369,1.25198070,4.87014041
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,0.50000000,0.50000000,4,5,0,1,137640501776,increase,0.15000000,1.00000000,random,1500,1124250,1124250,1124250,0,6416.00000000,48441465.35416550,15490818.35416550,0.47012183,401.00000000,170,70,70,5.75000000,0.28086654,3.29704547,0.02136340,1.23166172,4.83094498
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,0.50000000,0.50000000,4,5,1,1,137641501779,increase,0.15000000,1.00000000,random,1500,1124250,1124250,1124250,0,6208.00000000,43959635.95656399,11008988.95656399,0.33410540,388.00000000,170,70,70,5.75000000,0.25324636,3.35475522,0.02055432,1.19733612,4.82589740
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,0.50000000,0.50000000,4,5,2,1,137642501782,increase,0.15000000,1.00000000,random,1500,1124250,1124250,1124250,0,6272.00000000,48549869.99251907,15599222.99251907,0.47341174,392.00000000,170,70,70,5.75000000,0.26209653,3.27993788,0.02306460,1.26726409,4.83237087
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,0.50000000,0.50000000,4,5,3,1,137643501785,increase,0.15000000,1.00000000,random,1500,1124250,1124250,1124250,0,6176.00000000,44655188.53015358,11704541.53015358,0.35521432,386.00000000,170,70,70,5.75000000,0.27394236,3.34506047,0.02031980,1.21991300,4.85924084
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,0.50000000,0.50000000,4,5,4,1,137644501788,increase,0.15000000,1.00000000,random,1500,1124250,1124250,1124250,0,6336.00000000,44296648.34752515,11346001.34752515,0.34433319,396.00000000,170,70,70,5.75000000,0.26794585,3.30738723,0.02125902,1.22485736,4.82145720
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,0.50000000,0.50000000,4,5,0,1,160580501776,increase,0.17500000,1.00000000,random,1750,1530375,1530375,1530375,0,6256.00000000,52491647.66856567,19541000.66856567,0.59303845,391.00000000,170,70,70,5.75000000,0.27655012,3.33167822,0.02011656,1.23613114,4.86448909
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,0.50000000,0.50000000,4,5,1,1,160581501779,increase,0.17500000,1.00000000,random,1750,1530375,1530375,1530375,0,6768.00000000,49517681.43338081,16567034.43338081,0.50278328,423.00000000,170,70,70,5.75000000,0.26311614,3.37999621,0.02173376,1.22352917,4.88838259
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,0.50000000,0.50000000,4,5,2,1,160582501782,increase,0.17500000,1.00000000,random,1750,1530375,1530375,1530375,0,6560.00000000,48059572.33664165,15108925.33664165,0.45853198,410.00000000,170,70,70,5.75000000,0.28052542,3.33673044,0.02649687,1.23613331,4.87989168
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,0.50000000,0.50000000,4,5,3,1,160583501785,increase,0.17500000,1.00000000,random,1750,1530375,1530375,1530375,0,6432.00000000,50133923.02977093,17183276.02977093,0.52148524,402.00000000,170,70,70,5.75000000,0.26957284,3.35118557,0.02153426,1.22485026,4.86714966
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,0.50000000,0.50000000,4,5,4,1,160584501788,increase,0.17500000,1.00000000,random,1750,1530375,1530375,1530375,0,6640.00000000,53734186.57356314,20783539.57356314,0.63074754,415.00000000,170,70,70,5.75000000,0.25384014,3.34301318,0.02000059,1.25806583,4.87492525
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,0.50000000,0.50000000,4,5,0,1,183520501776,increase,0.20000000,1.00000000,random,2000,1999000,1999000,1999000,0,6704.00000000,59915318.41875004,26964671.41875004,0.81833511,419.00000000,170,70,70,5.75000000,0.27075982,3.44706030,0.02117685,1.21498325,4.95398733
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,0.50000000,0.50000000,4,5,1,1,183521501779,increase,0.20000000,1.00000000,random,2000,1999000,1999000,1999000,0,6992.00000000,59772852.26262777,26822205.26262777,0.81401149,437.00000000,170,70,70,5.75000000,0.27652283,3.41718169,0.01982855,1.20385539,4.91739392
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,0.50000000,0.50000000,4,5,2,1,183522501782,increase,0.20000000,1.00000000,random,2000,1999000,1999000,1999000,0,6192.00000000,54853701.53357288,21903054.53357288,0.66472305,387.00000000,170,70,70,5.75000000,0.26066111,3.38770713,0.02226103,1.23907023,4.90970441
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,0.50000000,0.50000000,4,5,3,1,183523501785,increase,0.20000000,1.00000000,random,2000,1999000,1999000,1999000,0,6800.00000000,54911297.17505717,21960650.17505717,0.66647099,425.00000000,170,70,70,5.75000000,0.26999624,3.40383045,0.02150644,1.22789579,4.92323563
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,0.50000000,0.50000000,4,5,4,1,183524501788,increase,0.20000000,1.00000000,random,2000,1999000,1999000,1999000,0,8656.00000000,61338640.57612125,28387993.57612125,0.86153069,541.00000000,170,70,70,5.75000000,0.27401637,3.28331874,0.02007551,1.19770679,4.77512583
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,0,1,22941001776,increase,0.02500000,1.00000000,random,250,31125,31125,31125,0,3424.00000000,32845634.90423656,105012.09576344,0.00318695,428.00000000,170,70,70,5.75000000,0.35712788,3.32032192,0.02273984,1.22352080,4.92371661
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,1,1,22942001779,increase,0.02500000,1.00000000,random,250,31125,31125,31125,0,3472.00000000,33193237.91901775,242590.91901775,0.00736225,434.00000000,170,70,70,5.75000000,0.34855068,3.35745621,0.02154942,1.17161838,4.89918063
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,2,1,22943001782,increase,0.02500000,1.00000000,random,250,31125,31125,31125,0,3336.00000000,32821741.37390301,128905.62609699,0.00391208,417.00000000,170,70,70,5.75000000,0.35374290,3.31792921,0.01985750,1.17247046,4.86400646
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,3,1,22944001785,increase,0.02500000,1.00000000,random,250,31125,31125,31125,0,3784.00000000,34704237.40192584,1753590.40192584,0.05321869,473.00000000,170,70,70,5.75000000,0.36772597,3.32182638,0.01978976,1.17964920,4.88900022
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,4,1,22945001788,increase,0.02500000,1.00000000,random,250,31125,31125,31125,0,3472.00000000,33392802.64077111,442155.64077111,0.01341872,434.00000000,170,70,70,5.75000000,0.35132175,3.31941564,0.01963510,1.19999804,4.89037845
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,0,1,45881001776,increase,0.05000000,1.00000000,random,500,124750,124750,124750,0,3800.00000000,32578672.40378202,371974.59621798,0.01128884,475.00000000,170,70,70,5.75000000,0.35206375,3.29638503,0.02156252,1.35991942,5.02993917
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,1,1,45882001779,increase,0.05000000,1.00000000,random,500,124750,124750,124750,0,3680.00000000,34321583.90373436,1370936.90373436,0.04160577,460.00000000,170,70,70,5.75000000,0.36435752,3.29342184,0.02226392,1.16891487,4.84896416
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,2,1,45883001782,increase,0.05000000,1.00000000,random,500,124750,124750,124750,0,3456.00000000,33862587.43015663,911940.43015663,0.02767595,432.00000000,170,70,70,5.75000000,0.34737321,3.28276699,0.02091815,1.17849706,4.82956300
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,3,1,45884001785,increase,0.05000000,1.00000000,random,500,124750,124750,124750,0,3408.00000000,32703361.59232641,247285.40767359,0.00750472,426.00000000,170,70,70,5.75000000,0.35262404,3.31772004,0.02028085,1.17395748,4.86458991
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,4,1,45885001788,increase,0.05000000,1.00000000,random,500,124750,124750,124750,0,3376.00000000,34551534.84946269,1600887.84946269,0.04858441,422.00000000,170,70,70,5.75000000,0.36883586,3.28604985,0.02182668,1.17304015,4.84976036
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,0,1,68821001776,increase,0.07500000,1.00000000,random,750,280875,280875,280875,0,3664.00000000,33593643.87927972,642996.87927972,0.01951394,458.00000000,170,70,70,5.75000000,0.35514618,3.34018367,0.02199116,1.21934775,4.93667542
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,1,1,68822001779,increase,0.07500000,1.00000000,random,750,280875,280875,280875,0,3704.00000000,34903488.93731453,1952841.93731453,0.05926566,463.00000000,170,70,70,5.75000000,0.34330526,3.44470725,0.02236258,1.18868718,4.99906998
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,2,1,68823001782,increase,0.07500000,1.00000000,random,750,280875,280875,280875,0,3824.00000000,33636000.19179650,685353.19179650,0.02079938,478.00000000,170,70,70,5.75000000,0.36120657,3.27080958,0.01953610,1.11884397,4.77040572
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,3,1,68824001785,increase,0.07500000,1.00000000,random,750,280875,280875,280875,0,3464.00000000,34236173.84719031,1285526.84719031,0.03901371,433.00000000,170,70,70,5.75000000,0.34450579,3.28718806,0.02096730,1.17127754,4.82394440
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,4,1,68825001788,increase,0.07500000,1.00000000,random,750,280875,280875,280875,0,3720.00000000,35624521.36384555,2673874.36384555,0.08114786,465.00000000,170,70,70,5.75000000,0.35050639,3.22783324,0.02088839,1.16688640,4.76611950
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,0,1,91761001776,increase,0.10000000,1.00000000,random,1000,499500,499500,499500,0,3584.00000000,35135523.34903686,2184876.34903686,0.06630754,448.00000000,170,70,70,5.75000000,0.35674610,3.27612810,0.02171062,1.17520179,4.82982163
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,1,1,91762001779,increase,0.10000000,1.00000000,random,1000,499500,499500,499500,0,3520.00000000,35838693.79554897,2888046.79554897,0.08764765,440.00000000,170,70,70,5.75000000,0.35831636,3.29643685,0.02205549,1.17250792,4.84932359
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,2,1,91763001782,increase,0.10000000,1.00000000,random,1000,499500,499500,499500,0,3672.00000000,34523069.63375179,1572422.63375179,0.04772054,459.00000000,170,70,70,5.75000000,0.35935968,3.26601762,0.02010435,1.17434831,4.81983762
