edge_file,n_header,n_used,m_used,exact_triangles,load_seconds,exact_seconds,epsilon,psi,workers,runs,run,noise,seed,rr_attack_direction,malicious_ratio,poison_prob,malicious_selector,malicious_nodes,rr_attack_candidates,rr_attack_reports,rr_attack_set_to_one,rr_attack_set_to_zero,count_laplace_noise_scale,estimate,abs_error,relative_error,max_noisy_out_degree,kcore_rounds_cap,kcore_rounds_run,kcore_max_threshold,levels_per_group,kcore_seconds,rr_seconds,maxout_seconds,count_seconds,total_seconds
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,4,1,45885001788,increase,0.05000000,1.00000000,random,1000,499500,499500,499500,0,552.00000000,35318.61176620,18778.38823380,0.34712439,69.00000000,186,32,32,6.25000000,0.08173551,8.61431503,0.00605794,0.01052850,8.71264383
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,0,1,68821001776,increase,0.07500000,1.00000000,random,1500,1124250,1124250,1124250,0,640.00000000,-133591.34119753,187688.34119753,3.46947781,80.00000000,186,32,32,6.25000000,0.07903952,8.58163603,0.00607210,0.01137322,8.67813054
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,1,1,68822001779,increase,0.07500000,1.00000000,random,1500,1124250,1124250,1124250,0,592.00000000,-29977.68976552,84074.68976552,1.55414699,74.00000000,186,38,38,6.25000000,0.08097833,8.76054789,0.00606213,0.04200971,8.88960409
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,2,1,68823001782,increase,0.07500000,1.00000000,random,1500,1124250,1124250,1124250,0,608.00000000,8935.97062890,45161.02937110,0.83481578,76.00000000,186,44,44,6.25000000,0.08176056,8.78471979,0.00610913,0.01030077,8.88289699
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,3,1,68824001785,increase,0.07500000,1.00000000,random,1500,1124250,1124250,1124250,0,608.00000000,73675.35717400,19578.35717400,0.36191207,76.00000000,186,44,44,6.25000000,0.07974080,8.59506056,0.00652945,0.01044826,8.69178462
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,4,1,68825001788,increase,0.07500000,1.00000000,random,1500,1124250,1124250,1124250,0,576.00000000,93024.61196381,38927.61196381,0.71958911,72.00000000,186,32,32,6.25000000,0.08081257,8.58973594,0.00620143,0.01134993,8.68810556
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,0,1,91761001776,increase,0.10000000,1.00000000,random,2000,1999000,1999000,1999000,0,528.00000000,-90588.12284006,144685.12284006,2.67454984,66.00000000,186,38,38,6.25000000,0.08500819,8.66551309,0.00594557,0.01051733,8.76699209
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,1,1,91762001779,increase,0.10000000,1.00000000,random,2000,1999000,1999000,1999000,0,648.00000000,-74975.87217968,129072.87217968,2.38595250,81.00000000,186,32,32,6.25000000,0.07788447,8.67316131,0.00609902,0.01077629,8.76792832
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,2,1,91763001782,increase,0.10000000,1.00000000,random,2000,1999000,1999000,1999000,0,624.00000000,-24742.47407722,78839.47407722,1.45737239,78.00000000,186,38,38,6.25000000,0.08057882,8.65242219,0.00636076,0.01048395,8.74985287
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,3,1,91764001785,increase,0.10000000,1.00000000,random,2000,1999000,1999000,1999000,0,616.00000000,-152282.57251342,206379.57251342,3.81499108,77.00000000,186,38,38,6.25000000,0.07949279,8.64512543,0.00608959,0.01150400,8.74221802
